instance_id,tree_type,area_pixels,bbox_x,bbox_y,bbox_x2,bbox_y2,bbox_width,bbox_height,centroid_x,centroid_y
217,Tree - jenis belum teridentifikasi,36,205,1055,212,1061,8,7,208.56,1058.03
218,Tree - jenis belum teridentifikasi,27,697,1059,703,1064,7,6,700.22,1061.74
219,Tree - jenis belum teridentifikasi,232,175,1049,192,1071,18,23,184.44,1061.61
220,Tree - jenis belum teridentifikasi,272,918,1052,937,1073,20,22,929.58,1063.99
221,Tree - jenis belum teridentifikasi,182,532,1061,551,1080,20,20,542.16,1070.42
222,Tree - jenis belum teridentifikasi,201,937,1064,953,1085,17,22,944.57,1074.02
223,Tree - jenis belum teridentifikasi,35,213,1072,221,1077,9,6,216.89,1074.29
224,Tree - jenis belum teridentifikasi,58,202,1072,212,1080,11,9,206.84,1075.83
225,Tree - jenis belum teridentifikasi,277,897,1068,919,1085,23,18,907.81,1076.4
226,Tree - jenis belum teridentifikasi,442,160,1062,186,1094,27,33,169.82,1078.21
227,Tree - jenis belum teridentifikasi,271,553,1072,572,1092,20,21,561.48,1081.72
228,Tree - jenis belum teridentifikasi,59,529,1080,538,1090,10,11,532.75,1084.86
229,Tree - jenis belum teridentifikasi,435,913,1074,936,1098,24,25,924.86,1086.36
230,Tree - jenis belum teridentifikasi,90,667,1076,679,1099,13,24,672.77,1088.98
231,Tree - jenis belum teridentifikasi,52,640,1091,654,1101,15,11,645.25,1096.06
232,Tree - jenis belum teridentifikasi,93,136,1090,148,1100,13,11,142.02,1095.31
233,Tree - jenis belum teridentifikasi,109,166,1095,176,1109,11,15,171.34,1101.9
234,Tree - jenis belum teridentifikasi,173,175,1098,199,1110,25,13,185.77,1105.6
235,Tree - jenis belum teridentifikasi,50,658,1102,667,1111,10,10,662.26,1106.32
236,Tree - jenis belum teridentifikasi,348,914,1099,936,1120,23,22,924.8,1108.07
237,Tree - jenis belum teridentifikasi,58,608,1112,617,1122,10,11,612.97,1116.6
238,Tree - jenis belum teridentifikasi,285,931,1097,952,1122,22,26,941.12,1111.53
239,Tree - jenis belum teridentifikasi,179,512,1108,527,1125,16,18,518.72,1116.78
240,Tree - jenis belum teridentifikasi,32,686,1119,692,1126,7,8,689.06,1122.81
241,Tree - jenis belum teridentifikasi,29,536,1121,543,1126,8,6,539.1,1124.1
242,Tree - jenis belum teridentifikasi,40,636,1128,644,1138,9,11,641.42,1132.03
243,Tree - jenis belum teridentifikasi,317,1809,1122,1833,1139,25,18,1821.97,1130.09
244,Tree - jenis belum teridentifikasi,190,934,1123,946,1145,13,23,940.11,1133.32
245,Tree - jenis belum teridentifikasi,84,129,1134,143,1142,15,9,137.42,1138.21
246,Tree - jenis belum teridentifikasi,291,370,1131,392,1149,23,19,381.16,1140.6
247,Tree - jenis belum teridentifikasi,188,768,1130,778,1149,11,20,772.52,1139.96
248,Tree - jenis belum teridentifikasi,42,960,1141,966,1148,7,8,962.71,1144.36
249,Tree - jenis belum teridentifikasi,96,551,1152,564,1159,14,8,557.25,1155.03
250,Tree - jenis belum teridentifikasi,51,869,1160,880,1166,12,7,875.45,1162.78
251,Tree - jenis belum teridentifikasi,1602,0,1152,29,1215,30,64,13.21,1178.84
252,Tree - jenis belum teridentifikasi,1618,30,1152,73,1192,44,41,51.35,1170.31
253,Tree - jenis belum teridentifikasi,351,899,1165,922,1195,24,31,911.73,1178.84
254,Tree - jenis belum teridentifikasi,2685,68,1152,132,1216,65,65,96.38,1178.01
255,Tree - jenis belum teridentifikasi,282,863,1174,888,1199,26,26,875.55,1185.41
256,Tree - jenis belum teridentifikasi,117,775,1175,786,1189,12,15,780.03,1182.23
257,Tree - jenis belum teridentifikasi,7030,979,1132,1070,1250,92,119,1023.46,1191.73
258,Tree - jenis belum teridentifikasi,85,889,1181,901,1193,13,13,895.92,1187.72
259,Tree - jenis belum teridentifikasi,43,824,1181,829,1194,6,14,827.12,1189.37
260,Tree - jenis belum teridentifikasi,3097,419,1162,483,1224,65,63,452.66,1192.47
261,Tree - jenis belum teridentifikasi,60,564,1185,570,1198,7,14,567.02,1192.98
262,Tree - jenis belum teridentifikasi,37,841,1192,846,1198,6,7,843.43,1194.95
263,Tree - jenis belum teridentifikasi,143,857,1191,870,1206,14,16,863.34,1198.1
264,Tree - jenis belum teridentifikasi,527,1711,1191,1744,1212,34,22,1726.32,1201.99
265,Tree - jenis belum teridentifikasi,76,930,1201,940,1210,11,10,934.91,1204.72
266,Tree - jenis belum teridentifikasi,2688,6,1187,83,1238,78,52,44.45,1213.48
267,Tree - jenis belum teridentifikasi,349,1694,1199,1716,1221,23,23,1705.43,1210.41
268,Tree - jenis belum teridentifikasi,47,751,1209,761,1214,11,6,755.45,1211.28
269,Tree - jenis belum teridentifikasi,95,877,1199,889,1215,13,17,883.55,1208.32
270,Tree - jenis belum teridentifikasi,77,1684,1218,1694,1228,11,11,1688.78,1223.39
271,Tree - jenis belum teridentifikasi,70,863,1235,875,1244,13,10,868.13,1239.71
272,Tree - jenis belum teridentifikasi,465,880,1232,911,1255,32,24,894.88,1243.48
273,Tree - jenis belum teridentifikasi,1889,1179,1202,1233,1262,55,61,1207.37,1236.09
274,Tree - jenis belum teridentifikasi,415,1649,1231,1670,1255,22,25,1658.12,1243.33
275,Tree - jenis belum teridentifikasi,94,1623,1241,1631,1253,9,13,1626.84,1246.7
276,Tree - jenis belum teridentifikasi,322,916,1244,936,1266,21,23,926.71,1254.16
277,Tree - jenis belum teridentifikasi,6502,201,1206,292,1309,92,104,248.72,1258.64
278,Tree - jenis belum teridentifikasi,113,1026,1251,1037,1264,12,14,1031.77,1257.94
279,Tree - jenis belum teridentifikasi,901,1346,1246,1384,1279,39,34,1366.17,1265.93
280,Tree - jenis belum teridentifikasi,236,1038,1254,1053,1279,16,26,1045.46,1267.45
281,Tree - jenis belum teridentifikasi,98,753,1259,763,1271,11,13,757.67,1266.08
282,Tree - jenis belum teridentifikasi,380,787,1256,808,1279,22,24,798.32,1267.46
283,Tree - jenis belum teridentifikasi,357,957,1261,982,1279,26,19,971.74,1270.27
284,Tree - jenis belum teridentifikasi,376,1382,1256,1401,1279,20,24,1391.44,1269.72
285,Tree - jenis belum teridentifikasi,37,941,1269,947,1274,7,6,943.92,1271.57
286,Tree - jenis belum teridentifikasi,128,1333,1267,1345,1279,13,13,1338.47,1274.04
287,Tree - jenis belum teridentifikasi,694,1402,1265,1429,1302,28,38,1414.31,1280.18
288,Tree - jenis belum teridentifikasi,223,765,1269,781,1287,17,19,772.35,1279.37
289,Tree - jenis belum teridentifikasi,275,1049,1274,1071,1295,23,22,1059.86,1284.9
290,Tree - jenis belum teridentifikasi,230,1589,1275,1607,1291,19,17,1597.73,1284.04
291,Tree - jenis belum teridentifikasi,161,1377,1284,1395,1295,19,12,1385.62,1289.65
292,Tree - jenis belum teridentifikasi,226,964,1287,984,1302,21,16,975.95,1293.52
293,Tree - jenis belum teridentifikasi,1468,173,1276,215,1325,43,50,193.32,1301.24
294,Tree - jenis belum teridentifikasi,186,1067,1291,1083,1307,17,17,1074.61,1300.06
295,Tree - jenis belum teridentifikasi,32,745,1301,750,1307,6,7,747.97,1303.47
296,Tree - jenis belum teridentifikasi,33,864,1304,868,1312,5,9,865.79,1307.61
297,Tree - jenis belum teridentifikasi,43,1417,1302,1423,1315,7,14,1419.65,1308.19
298,Tree - jenis belum teridentifikasi,139,828,1303,843,1318,16,16,836.93,1308.95
299,Tree - jenis belum teridentifikasi,129,794,1301,809,1322,16,22,800.98,1311.4
300,Tree - jenis belum teridentifikasi,38,961,1313,967,1320,7,8,963.95,1316.87
301,Tree - jenis belum teridentifikasi,49,819,1313,825,1322,7,10,822.45,1317.63
302,Tree - jenis belum teridentifikasi,33,773,1320,778,1326,6,7,775.33,1322.48
303,Tree - jenis belum teridentifikasi,237,872,1310,889,1330,18,21,881.52,1321.62
304,Tree - jenis belum teridentifikasi,244,985,1311,999,1342,15,32,992.02,1325.55
305,Tree - jenis belum teridentifikasi,40,748,1321,755,1330,8,10,751.27,1326.03
306,Tree - jenis belum teridentifikasi,151,1399,1321,1409,1339,11,19,1403.7,1329.78
307,Tree - jenis belum teridentifikasi,33,1353,1333,1358,1339,6,7,1355.09,1336.24
308,Tree - jenis belum teridentifikasi,51,792,1335,801,1343,10,9,796.18,1338.63
309,Tree - jenis belum teridentifikasi,46,753,1334,760,1343,8,10,756.98,1339.59
310,Tree - jenis belum teridentifikasi,81,765,1334,776,1343,12,10,770.78,1339.05
311,Tree - jenis belum teridentifikasi,329,872,1331,891,1358,20,28,883.3,1344.94
312,Tree - jenis belum teridentifikasi,118,227,1340,237,1354,11,15,232.51,1347.07
313,Tree - jenis belum teridentifikasi,68,1386,1345,1398,1354,13,10,1391.24,1349.4
314,Tree - jenis belum teridentifikasi,94,976,1345,986,1357,11,13,980.31,1351.03
315,Tree - jenis belum teridentifikasi,123,1367,1344,1378,1357,12,14,1372.01,1350.93
316,Tree - jenis belum teridentifikasi,76,991,1355,998,1367,8,13,994.08,1361.34
317,Tree - jenis belum teridentifikasi,282,858,1350,872,1376,15,27,865.49,1362.22
318,Tree - jenis belum teridentifikasi,358,827,1359,850,1395,24,37,838.31,1377.4
319,Tree - jenis belum teridentifikasi,52,963,1377,973,1383,11,7,968.75,1380.33
320,Tree - jenis belum teridentifikasi,173,848,1372,862,1389,15,18,854.13,1380.65
321,Tree - jenis belum teridentifikasi,159,817,1388,833,1405,17,18,823.87,1396.59
322,Tree - jenis belum teridentifikasi,1207,857,1371,895,1426,39,56,877.24,1398.02
