instance_id,tree_type,area_pixels,bbox_x,bbox_y,bbox_x2,bbox_y2,bbox_width,bbox_height,centroid_x,centroid_y
37,Tree - jenis belum teridentifikasi,319,523,112,555,123,33,12,538.13,117.9
38,Tree - jenis belum teridentifikasi,85,556,116,571,122,16,7,562.12,119.05
39,Tree - jenis belum teridentifikasi,188,1651,124,1663,148,13,25,1657.86,135.21
40,Tree - jenis belum teridentifikasi,3215,1470,108,1554,175,85,68,1518.35,137.13
41,Tree - jenis belum teridentifikasi,1588,767,113,819,156,53,44,792.54,137.07
42,Tree - jenis belum teridentifikasi,153,337,143,346,165,10,23,341.36,153.44
43,Tree - jenis belum teridentifikasi,217,1485,157,1505,171,21,15,1495.06,164.18
44,Tree - jenis belum teridentifikasi,1851,782,154,839,203,58,50,808.62,175.25
45,Tree - jenis belum teridentifikasi,1394,705,166,749,208,45,43,728.12,186.88
46,Tree - jenis belum teridentifikasi,1951,746,154,786,211,41,58,765.77,183.08
47,Tree - jenis belum teridentifikasi,4880,1367,155,1453,229,87,75,1407.2,195.33
48,Tree - jenis belum teridentifikasi,4104,336,178,407,263,72,86,367.5,222.96
49,Tree - jenis belum teridentifikasi,3450,1371,229,1438,290,68,62,1404.89,255.9
50,Tree - jenis belum teridentifikasi,159,1616,270,1632,283,17,14,1624.9,275.94
51,Tree - jenis belum teridentifikasi,222,1598,273,1616,286,19,14,1606.76,278.84
52,Tree - jenis belum teridentifikasi,39,1769,288,1775,295,7,8,1772.67,291.21
53,Tree - jenis belum teridentifikasi,26,1649,291,1653,297,5,7,1650.77,293.88
54,Tree - jenis belum teridentifikasi,415,1617,276,1641,302,25,27,1630.36,291.6
55,Tree - jenis belum teridentifikasi,1304,1567,270,1620,315,54,46,1590.84,293.88
56,Tree - jenis belum teridentifikasi,204,163,304,176,324,14,21,169.23,313.19
57,Tree - jenis belum teridentifikasi,793,120,303,163,330,44,28,139.48,316.86
58,Tree - jenis belum teridentifikasi,611,85,305,119,328,35,24,103.32,316.48
59,Tree - jenis belum teridentifikasi,30,1930,313,1937,318,8,6,1933.33,315.97
60,Tree - jenis belum teridentifikasi,243,1642,310,1656,329,15,20,1648.81,319.22
61,Tree - jenis belum teridentifikasi,2472,1586,302,1641,371,56,70,1616.95,334.32
62,Tree - jenis belum teridentifikasi,314,755,316,769,350,15,35,761.43,331.99
63,Tree - jenis belum teridentifikasi,124,1511,323,1520,342,10,20,1515.14,332.85
64,Tree - jenis belum teridentifikasi,942,1566,311,1599,351,34,41,1583.32,330.22
65,Tree - jenis belum teridentifikasi,37,1913,329,1919,334,7,6,1916.05,331.43
66,Tree - jenis belum teridentifikasi,155,1638,330,1654,351,17,22,1647.93,339.45
67,Tree - jenis belum teridentifikasi,572,728,322,754,353,27,32,741.09,336.91
68,Tree - jenis belum teridentifikasi,104,1520,339,1534,350,15,12,1527.18,344.02
69,Tree - jenis belum teridentifikasi,115,1545,337,1559,346,15,10,1551.89,341.73
70,Tree - jenis belum teridentifikasi,2429,668,324,740,382,73,59,702.95,352.33
71,Tree - jenis belum teridentifikasi,116,1636,351,1646,366,11,16,1641.13,358.93
72,Tree - jenis belum teridentifikasi,360,740,351,761,382,22,32,751.24,370.14
73,Tree - jenis belum teridentifikasi,53,1922,372,1926,382,5,11,1924.0,377.0
74,Tree - jenis belum teridentifikasi,383,1119,367,1145,383,27,17,1132.47,375.25
75,Tree - jenis belum teridentifikasi,685,556,368,586,396,31,29,572.66,382.86
76,Tree - jenis belum teridentifikasi,361,585,370,604,391,20,22,594.52,381.49
77,Tree - jenis belum teridentifikasi,1773,1146,360,1213,405,68,46,1179.91,378.82
78,Tree - jenis belum teridentifikasi,996,678,368,723,411,46,44,698.51,390.97
79,Tree - jenis belum teridentifikasi,700,648,373,680,403,33,31,666.58,386.9
80,Tree - jenis belum teridentifikasi,758,1902,383,1938,412,37,30,1923.18,398.32
81,Tree - jenis belum teridentifikasi,9431,0,334,95,465,96,132,47.29,399.68
82,Tree - jenis belum teridentifikasi,1463,1935,384,1996,424,62,41,1962.13,397.97
83,Tree - jenis belum teridentifikasi,2137,463,374,511,435,49,62,488.52,405.92
84,Tree - jenis belum teridentifikasi,692,580,392,606,425,27,34,592.14,406.12
85,Tree - jenis belum teridentifikasi,376,561,396,580,424,20,29,571.65,407.8
86,Tree - jenis belum teridentifikasi,1629,1124,382,1181,443,58,62,1152.36,405.32
87,Tree - jenis belum teridentifikasi,1703,499,377,561,428,63,52,527.33,408.07
88,Tree - jenis belum teridentifikasi,191,1108,395,1122,419,15,25,1115.02,407.7
89,Tree - jenis belum teridentifikasi,580,1983,393,2016,423,34,31,2000.89,408.67
90,Tree - jenis belum teridentifikasi,1318,1168,392,1231,429,64,38,1199.63,412.11
91,Tree - jenis belum teridentifikasi,1077,1943,406,1986,441,44,36,1965.89,422.81
92,Tree - jenis belum teridentifikasi,214,1517,416,1537,429,21,14,1527.5,422.62
93,Tree - jenis belum teridentifikasi,388,698,412,717,435,20,24,708.54,423.86
94,Tree - jenis belum teridentifikasi,1087,1117,411,1152,453,36,43,1134.19,432.55
95,Tree - jenis belum teridentifikasi,132,1583,422,1600,433,18,12,1591.47,427.39
96,Tree - jenis belum teridentifikasi,201,1984,421,2003,436,20,16,1993.9,427.94
97,Tree - jenis belum teridentifikasi,37,1569,426,1577,431,9,6,1572.43,429.03
98,Tree - jenis belum teridentifikasi,761,1185,424,1224,462,40,39,1201.32,439.03
99,Tree - jenis belum teridentifikasi,269,2010,419,2027,443,18,25,2019.01,430.07
100,Tree - jenis belum teridentifikasi,243,1998,427,2014,447,17,21,2006.03,437.3
101,Tree - jenis belum teridentifikasi,758,653,419,691,448,39,30,671.51,432.91
102,Tree - jenis belum teridentifikasi,366,624,432,647,456,24,25,635.97,444.01
103,Tree - jenis belum teridentifikasi,1695,591,415,637,473,47,59,611.32,444.26
104,Tree - jenis belum teridentifikasi,114,1511,436,1523,447,13,12,1517.84,440.89
105,Tree - jenis belum teridentifikasi,12902,304,369,456,512,153,144,380.82,437.23
106,Tree - jenis belum teridentifikasi,499,470,430,497,455,28,26,486.02,444.11
107,Tree - jenis belum teridentifikasi,1335,498,428,540,466,43,39,517.06,444.58
108,Tree - jenis belum teridentifikasi,228,1972,435,1994,448,23,14,1982.57,441.35
109,Tree - jenis belum teridentifikasi,1506,539,421,593,465,55,45,571.0,442.74
110,Tree - jenis belum teridentifikasi,209,1566,438,1588,456,23,19,1577.62,447.37
111,Tree - jenis belum teridentifikasi,126,1220,446,1234,457,15,12,1226.94,451.36
112,Tree - jenis belum teridentifikasi,273,1254,445,1283,463,30,19,1270.13,453.41
113,Tree - jenis belum teridentifikasi,317,2001,443,2021,463,21,21,2011.26,453.27
114,Tree - jenis belum teridentifikasi,5,2033,452,2037,452,5,1,2035.0,452.0
115,Tree - jenis belum teridentifikasi,303,1976,443,2001,462,26,20,1989.58,453.81
116,Tree - jenis belum teridentifikasi,40,1926,453,1934,460,9,8,1929.92,456.3
117,Tree - jenis belum teridentifikasi,324,1521,452,1549,472,29,21,1536.17,462.31
118,Tree - jenis belum teridentifikasi,241,1480,454,1496,472,17,19,1486.96,464.02
119,Tree - jenis belum teridentifikasi,425,160,457,192,474,33,18,176.24,465.24
120,Tree - jenis belum teridentifikasi,33,929,464,935,469,7,6,932.36,466.64
121,Tree - jenis belum teridentifikasi,223,1558,458,1575,475,18,18,1566.34,466.67
122,Tree - jenis belum teridentifikasi,3138,663,435,717,505,55,71,692.76,469.15
123,Tree - jenis belum teridentifikasi,383,207,465,223,511,17,47,214.28,479.8
124,Tree - jenis belum teridentifikasi,4314,716,410,785,506,70,97,743.17,461.5
125,Tree - jenis belum teridentifikasi,166,1230,469,1247,483,18,15,1238.78,475.49
126,Tree - jenis belum teridentifikasi,317,1256,464,1280,484,25,21,1265.74,473.72
127,Tree - jenis belum teridentifikasi,510,593,463,618,492,26,30,603.28,476.1
128,Tree - jenis belum teridentifikasi,1100,561,459,593,501,33,43,577.06,479.85
129,Tree - jenis belum teridentifikasi,412,1171,444,1194,486,24,43,1181.41,470.09
130,Tree - jenis belum teridentifikasi,2346,512,452,562,511,51,60,538.16,482.23
131,Tree - jenis belum teridentifikasi,1047,1530,466,1564,513,35,48,1547.7,487.24
132,Tree - jenis belum teridentifikasi,3934,424,453,517,518,94,66,474.22,485.04
133,Tree - jenis belum teridentifikasi,128,1159,481,1174,492,16,12,1165.97,486.36
134,Tree - jenis belum teridentifikasi,77,1496,482,1506,492,11,11,1500.91,487.4
135,Tree - jenis belum teridentifikasi,1141,2030,446,2047,539,18,94,2040.43,487.44
136,Tree - jenis belum teridentifikasi,1653,1564,456,1610,512,47,57,1585.29,487.91
137,Tree - jenis belum teridentifikasi,248,1107,488,1123,507,17,20,1114.93,497.07
138,Tree - jenis belum teridentifikasi,1811,1181,462,1239,515,59,54,1211.89,492.96
139,Tree - jenis belum teridentifikasi,169,1166,491,1180,508,15,18,1171.95,499.18
140,Tree - jenis belum teridentifikasi,195,1518,486,1529,511,12,26,1524.47,499.84
141,Tree - jenis belum teridentifikasi,130,1253,493,1265,511,13,19,1257.94,501.57
142,Tree - jenis belum teridentifikasi,89,1464,500,1472,511,9,12,1468.33,506.02
143,Tree - jenis belum teridentifikasi,34,1657,506,1663,511,7,6,1659.85,508.82
144,Tree - jenis belum teridentifikasi,189,1550,512,1565,527,16,16,1557.87,519.69
145,Tree - jenis belum teridentifikasi,532,1193,516,1216,545,24,30,1204.03,528.7
146,Tree - jenis belum teridentifikasi,186,1554,528,1567,543,14,16,1560.86,535.11
147,Tree - jenis belum teridentifikasi,253,1319,538,1337,567,19,30,1327.71,550.46
148,Tree - jenis belum teridentifikasi,4,2034,550,2037,550,4,1,2035.5,550.0
149,Tree - jenis belum teridentifikasi,70,1081,547,1087,559,7,13,1083.54,552.51
150,Tree - jenis belum teridentifikasi,80,647,553,654,566,8,14,650.31,560.24
151,Tree - jenis belum teridentifikasi,267,1105,543,1120,567,16,25,1111.26,556.48
152,Tree - jenis belum teridentifikasi,5016,785,504,855,618,71,115,828.37,561.45
153,Tree - jenis belum teridentifikasi,83,1227,570,1234,584,8,15,1230.42,576.57
154,Tree - jenis belum teridentifikasi,730,2030,540,2047,607,18,68,2041.0,568.43
155,Tree - jenis belum teridentifikasi,62,1239,574,1248,585,10,12,1244.21,579.5
156,Tree - jenis belum teridentifikasi,3899,1524,551,1597,631,74,81,1563.46,588.5
157,Tree - jenis belum teridentifikasi,6426,1419,541,1507,650,89,110,1459.46,596.51
158,Tree - jenis belum teridentifikasi,112,1193,592,1199,611,7,20,1195.9,601.62
159,Tree - jenis belum teridentifikasi,85,1247,599,1254,613,8,15,1250.73,607.02
160,Tree - jenis belum teridentifikasi,24,1193,617,1197,623,5,7,1195.25,620.42
161,Tree - jenis belum teridentifikasi,236,1244,614,1254,642,11,29,1249.72,627.55
162,Tree - jenis belum teridentifikasi,544,973,629,1011,649,39,21,990.64,637.83
163,Tree - jenis belum teridentifikasi,122,1193,632,1202,649,10,18,1196.77,641.62
164,Tree - jenis belum teridentifikasi,487,919,632,947,655,29,24,933.01,643.46
165,Tree - jenis belum teridentifikasi,50,1650,639,1656,648,7,10,1653.04,643.28
166,Tree - jenis belum teridentifikasi,378,958,630,978,661,21,32,967.63,646.24
167,Tree - jenis belum teridentifikasi,436,897,639,919,666,23,28,906.76,650.47
168,Tree - jenis belum teridentifikasi,79,1249,643,1254,658,6,16,1251.67,649.76
169,Tree - jenis belum teridentifikasi,384,1007,640,1029,662,23,23,1018.23,651.19
170,Tree - jenis belum teridentifikasi,235,988,650,1004,672,17,23,994.89,659.79
171,Tree - jenis belum teridentifikasi,331,1189,648,1206,677,18,30,1197.06,662.22
172,Tree - jenis belum teridentifikasi,7957,744,618,826,750,83,133,780.01,682.19
173,Tree - jenis belum teridentifikasi,148,1513,649,1522,670,10,22,1517.22,660.53
174,Tree - jenis belum teridentifikasi,89,1477,658,1486,670,10,13,1481.78,664.7
175,Tree - jenis belum teridentifikasi,1061,865,650,899,694,35,45,881.94,672.64
176,Tree - jenis belum teridentifikasi,67,903,672,912,681,10,10,907.3,676.28
177,Tree - jenis belum teridentifikasi,184,967,666,989,680,23,15,977.79,674.39
178,Tree - jenis belum teridentifikasi,56,1020,685,1028,696,9,12,1024.29,690.27
179,Tree - jenis belum teridentifikasi,124,930,687,943,701,14,15,936.23,693.45
180,Tree - jenis belum teridentifikasi,26,993,694,997,702,5,9,994.38,697.96
181,Tree - jenis belum teridentifikasi,27,976,699,981,706,6,8,978.26,702.37
182,Tree - jenis belum teridentifikasi,128,954,695,970,711,17,17,961.66,703.28
183,Tree - jenis belum teridentifikasi,689,872,695,895,731,24,37,884.81,713.97
184,Tree - jenis belum teridentifikasi,181,939,708,955,724,17,17,947.44,716.52
185,Tree - jenis belum teridentifikasi,273,966,707,1005,727,40,21,986.95,719.55
186,Tree - jenis belum teridentifikasi,92,394,717,407,726,14,10,400.49,722.23
187,Tree - jenis belum teridentifikasi,111,641,718,651,730,11,13,645.74,723.89
188,Tree - jenis belum teridentifikasi,77,1005,719,1016,728,12,10,1011.4,723.47
189,Tree - jenis belum teridentifikasi,194,353,721,368,744,16,24,359.77,729.01
190,Tree - jenis belum teridentifikasi,188,1047,721,1062,740,16,20,1052.97,730.73
191,Tree - jenis belum teridentifikasi,83,416,731,423,742,8,12,419.22,736.24
192,Tree - jenis belum teridentifikasi,231,880,729,895,748,16,20,888.75,738.47
193,Tree - jenis belum teridentifikasi,112,871,732,883,743,13,12,877.38,736.92
194,Tree - jenis belum teridentifikasi,86,384,734,396,741,13,8,389.36,737.62
195,Tree - jenis belum teridentifikasi,31,499,735,504,742,6,8,501.45,738.29
196,Tree - jenis belum teridentifikasi,283,953,722,973,745,21,24,961.47,733.8
197,Tree - jenis belum teridentifikasi,254,915,731,941,752,27,22,927.2,741.17
198,Tree - jenis belum teridentifikasi,165,446,737,459,752,14,16,452.18,744.15
199,Tree - jenis belum teridentifikasi,1229,242,730,307,767,66,38,274.0,746.49
200,Tree - jenis belum teridentifikasi,141,200,743,212,759,13,17,205.11,751.82
201,Tree - jenis belum teridentifikasi,423,1106,745,1133,764,28,20,1119.62,754.26
202,Tree - jenis belum teridentifikasi,640,1175,731,1200,769,26,39,1189.38,752.2
203,Tree - jenis belum teridentifikasi,79,212,752,222,761,11,10,217.52,757.08
204,Tree - jenis belum teridentifikasi,111,474,753,484,770,11,18,479.2,759.54
205,Tree - jenis belum teridentifikasi,230,344,750,360,767,17,18,351.37,758.95
206,Tree - jenis belum teridentifikasi,137,930,752,950,765,21,14,940.4,759.09
207,Tree - jenis belum teridentifikasi,371,876,747,895,770,20,24,886.6,758.82
208,Tree - jenis belum teridentifikasi,585,2034,743,2047,801,14,59,2042.06,771.07
209,Tree - jenis belum teridentifikasi,1356,809,750,860,799,52,50,832.84,772.43
210,Tree - jenis belum teridentifikasi,186,512,768,530,783,19,16,520.48,773.93
211,Tree - jenis belum teridentifikasi,259,1042,768,1061,784,20,17,1051.3,774.43
212,Tree - jenis belum teridentifikasi,613,881,768,916,797,36,30,897.54,778.98
213,Tree - jenis belum teridentifikasi,334,0,768,19,790,20,23,7.68,779.4
214,Tree - jenis belum teridentifikasi,739,531,768,563,814,33,47,545.56,785.57
215,Tree - jenis belum teridentifikasi,35,473,782,480,788,8,7,476.46,784.74
216,Tree - jenis belum teridentifikasi,142,441,782,460,792,20,11,450.37,786.99
217,Tree - jenis belum teridentifikasi,72,516,783,527,792,12,10,522.44,787.07
218,Tree - jenis belum teridentifikasi,79,719,784,729,792,11,9,723.58,787.54
219,Tree - jenis belum teridentifikasi,270,691,785,714,800,24,16,702.53,792.08
220,Tree - jenis belum teridentifikasi,2235,994,752,1041,819,48,68,1013.94,788.47
221,Tree - jenis belum teridentifikasi,584,664,778,691,812,28,35,677.63,795.49
222,Tree - jenis belum teridentifikasi,58,1625,789,1632,797,8,9,1628.4,792.91
223,Tree - jenis belum teridentifikasi,796,557,778,587,824,31,47,571.39,801.23
224,Tree - jenis belum teridentifikasi,1377,615,778,669,812,55,35,644.14,793.78
225,Tree - jenis belum teridentifikasi,50,1465,793,1473,800,9,8,1469.26,796.42
226,Tree - jenis belum teridentifikasi,4285,903,765,993,830,91,66,957.07,795.23
227,Tree - jenis belum teridentifikasi,257,1486,793,1516,804,31,12,1502.19,797.51
228,Tree - jenis belum teridentifikasi,204,490,793,515,806,26,14,503.96,799.8
229,Tree - jenis belum teridentifikasi,3375,1533,765,1607,838,75,74,1570.95,801.92
230,Tree - jenis belum teridentifikasi,315,1435,793,1455,812,21,20,1443.53,801.17
231,Tree - jenis belum teridentifikasi,375,599,794,625,814,27,21,613.93,804.04
232,Tree - jenis belum teridentifikasi,109,518,800,527,815,10,16,523.07,807.06
233,Tree - jenis belum teridentifikasi,139,711,803,731,814,21,12,721.19,807.66
234,Tree - jenis belum teridentifikasi,34,656,815,663,820,8,6,659.21,817.71
235,Tree - jenis belum teridentifikasi,123,683,816,701,824,19,9,691.67,820.38
236,Tree - jenis belum teridentifikasi,42,495,819,502,826,8,8,498.36,822.57
237,Tree - jenis belum teridentifikasi,370,912,814,935,837,24,24,922.12,823.76
238,Tree - jenis belum teridentifikasi,325,1439,812,1458,835,20,24,1448.28,823.11
239,Tree - jenis belum teridentifikasi,65,544,825,557,830,14,6,550.22,827.72
240,Tree - jenis belum teridentifikasi,62,944,833,950,842,7,10,947.18,837.44
241,Tree - jenis belum teridentifikasi,73,1581,833,1593,840,13,8,1588.1,836.53
242,Tree - jenis belum teridentifikasi,123,698,832,712,843,15,12,705.35,837.03
243,Tree - jenis belum teridentifikasi,131,473,827,495,842,23,16,482.09,834.93
244,Tree - jenis belum teridentifikasi,560,654,828,700,861,47,34,679.32,841.52
245,Tree - jenis belum teridentifikasi,214,1021,833,1041,847,21,15,1031.48,839.95
246,Tree - jenis belum teridentifikasi,133,835,835,851,845,17,11,842.91,840.2
247,Tree - jenis belum teridentifikasi,874,0,822,25,867,26,46,10.5,847.76
248,Tree - jenis belum teridentifikasi,83,1444,846,1453,855,10,10,1448.17,850.66
249,Tree - jenis belum teridentifikasi,119,813,850,824,863,12,14,818.65,857.34
250,Tree - jenis belum teridentifikasi,82,358,861,367,871,10,11,362.77,865.66
251,Tree - jenis belum teridentifikasi,395,824,848,848,878,25,31,837.33,862.95
252,Tree - jenis belum teridentifikasi,200,694,859,708,875,15,17,700.67,867.7
253,Tree - jenis belum teridentifikasi,168,673,863,692,877,20,15,683.5,869.52
254,Tree - jenis belum teridentifikasi,3421,710,834,791,900,82,67,753.63,870.23
255,Tree - jenis belum teridentifikasi,494,0,866,22,895,23,30,9.22,878.16
256,Tree - jenis belum teridentifikasi,60,865,873,873,880,9,8,868.53,876.28
257,Tree - jenis belum teridentifikasi,2413,1332,849,1398,905,67,57,1367.75,878.17
258,Tree - jenis belum teridentifikasi,141,385,872,399,885,15,14,392.87,878.09
259,Tree - jenis belum teridentifikasi,1558,1576,857,1626,902,51,46,1600.61,880.78
260,Tree - jenis belum teridentifikasi,282,689,876,705,895,17,20,697.35,885.44
261,Tree - jenis belum teridentifikasi,513,1257,868,1279,901,23,34,1270.81,884.22
262,Tree - jenis belum teridentifikasi,23,838,888,843,892,6,5,840.39,890.13
263,Tree - jenis belum teridentifikasi,50,817,888,823,899,7,12,820.24,894.32
264,Tree - jenis belum teridentifikasi,285,763,900,785,918,23,19,774.6,908.63
265,Tree - jenis belum teridentifikasi,153,750,910,767,922,18,13,759.2,916.71
266,Tree - jenis belum teridentifikasi,291,2032,925,2047,949,16,25,2041.03,937.93
267,Tree - jenis belum teridentifikasi,1394,203,920,246,975,44,56,221.25,948.47
268,Tree - jenis belum teridentifikasi,40,425,1033,433,1038,9,6,428.77,1035.47
269,Tree - jenis belum teridentifikasi,820,815,1021,858,1052,44,32,838.34,1037.97
270,Tree - jenis belum teridentifikasi,89,430,1047,440,1058,11,12,434.9,1052.24
271,Tree - jenis belum teridentifikasi,59,804,1049,814,1057,11,9,809.22,1052.92
272,Tree - jenis belum teridentifikasi,1390,820,1047,857,1103,38,57,836.91,1072.97
273,Tree - jenis belum teridentifikasi,343,804,1059,823,1086,20,28,813.32,1072.96
274,Tree - jenis belum teridentifikasi,87,777,1071,786,1082,10,12,781.45,1076.68
275,Tree - jenis belum teridentifikasi,182,741,1072,763,1087,23,16,751.93,1079.9
276,Tree - jenis belum teridentifikasi,365,846,1073,864,1101,19,29,855.73,1088.26
277,Tree - jenis belum teridentifikasi,595,747,1089,768,1126,22,38,757.74,1106.16
278,Tree - jenis belum teridentifikasi,197,726,1100,743,1118,18,19,734.7,1107.48
279,Tree - jenis belum teridentifikasi,191,384,1113,396,1130,13,18,388.88,1121.43
280,Tree - jenis belum teridentifikasi,182,718,1111,731,1127,14,17,724.73,1119.38
281,Tree - jenis belum teridentifikasi,774,764,1089,789,1133,26,45,776.66,1114.95
282,Tree - jenis belum teridentifikasi,36,657,1122,665,1127,9,6,661.22,1124.64
283,Tree - jenis belum teridentifikasi,92,734,1120,748,1129,15,10,741.77,1125.08
284,Tree - jenis belum teridentifikasi,1089,818,1114,861,1161,44,48,841.48,1134.92
285,Tree - jenis belum teridentifikasi,219,748,1126,767,1146,20,21,757.64,1136.73
286,Tree - jenis belum teridentifikasi,168,320,1152,344,1160,25,9,331.39,1155.21
287,Tree - jenis belum teridentifikasi,301,347,1152,369,1169,23,18,359.74,1159.13
288,Tree - jenis belum teridentifikasi,537,328,1163,356,1190,29,28,341.62,1175.01
289,Tree - jenis belum teridentifikasi,513,403,1161,432,1183,30,23,418.43,1172.38
290,Tree - jenis belum teridentifikasi,2742,342,1131,410,1217,69,87,377.43,1174.87
291,Tree - jenis belum teridentifikasi,131,826,1184,841,1197,16,14,834.02,1188.83
292,Tree - jenis belum teridentifikasi,732,391,1179,430,1205,40,27,410.79,1191.5
293,Tree - jenis belum teridentifikasi,67,1928,1193,1940,1199,13,7,1934.4,1196.1
294,Tree - jenis belum teridentifikasi,201,1910,1192,1923,1211,14,20,1916.43,1201.64
295,Tree - jenis belum teridentifikasi,37,849,1200,854,1206,6,7,851.38,1203.24
296,Tree - jenis belum teridentifikasi,1051,371,1196,415,1226,45,31,392.34,1210.69
297,Tree - jenis belum teridentifikasi,38,1935,1208,1942,1214,8,7,1938.42,1210.95
298,Tree - jenis belum teridentifikasi,638,781,1214,810,1241,30,28,793.71,1228.86
299,Tree - jenis belum teridentifikasi,2180,803,1201,862,1260,60,60,833.39,1229.39
300,Tree - jenis belum teridentifikasi,227,1049,1244,1063,1270,15,27,1057.81,1256.11
301,Tree - jenis belum teridentifikasi,100,344,1249,352,1262,9,14,347.92,1255.19
302,Tree - jenis belum teridentifikasi,1076,768,1240,808,1278,41,39,792.42,1260.05
303,Tree - jenis belum teridentifikasi,1295,808,1239,850,1280,43,42,826.57,1263.15
304,Tree - jenis belum teridentifikasi,25,486,1256,492,1261,7,6,489.12,1258.08
305,Tree - jenis belum teridentifikasi,5867,678,1232,775,1317,98,86,720.69,1272.73
306,Tree - jenis belum teridentifikasi,390,411,1263,431,1283,21,21,421.35,1272.36
307,Tree - jenis belum teridentifikasi,95,376,1267,384,1279,9,13,379.86,1273.49
308,Tree - jenis belum teridentifikasi,215,985,1267,998,1284,14,18,991.63,1275.51
309,Tree - jenis belum teridentifikasi,525,384,1264,410,1290,27,27,397.6,1275.16
310,Tree - jenis belum teridentifikasi,138,1050,1284,1067,1294,18,11,1059.25,1289.99
311,Tree - jenis belum teridentifikasi,23,474,1328,478,1333,5,6,475.87,1330.52
312,Tree - jenis belum teridentifikasi,107,449,1367,458,1381,10,15,453.77,1374.63
313,Tree - jenis belum teridentifikasi,284,1043,1378,1074,1388,32,11,1058.0,1382.62
314,Tree - jenis belum teridentifikasi,472,1075,1377,1119,1390,45,14,1097.55,1382.6
315,Tree - jenis belum teridentifikasi,213,2031,1378,2047,1395,17,18,2039.67,1386.69
316,Tree - jenis belum teridentifikasi,66,1583,1400,1593,1407,11,8,1588.2,1403.79
317,Tree - jenis belum teridentifikasi,256,1608,1393,1628,1414,21,22,1617.53,1402.97
318,Tree - jenis belum teridentifikasi,193,1629,1399,1646,1413,18,15,1638.02,1405.22
319,Tree - jenis belum teridentifikasi,106,1635,1413,1646,1425,12,13,1640.85,1418.8
320,Tree - jenis belum teridentifikasi,2959,1092,1384,1156,1447,65,64,1128.32,1418.08
321,Tree - jenis belum teridentifikasi,199,1597,1417,1614,1440,18,24,1607.72,1425.76
322,Tree - jenis belum teridentifikasi,47,2033,1421,2041,1429,9,9,2036.81,1425.02
