instance_id,tree_type,area_pixels,bbox_x,bbox_y,bbox_x2,bbox_y2,bbox_width,bbox_height,centroid_x,centroid_y
40,Tree - jenis belum teridentifikasi,610,1536,255,1560,289,25,35,1547.85,269.88
41,Tree - jenis belum teridentifikasi,75,2017,258,2037,269,21,12,2023.19,265.07
42,Tree - jenis belum teridentifikasi,44,1442,271,1446,280,5,10,1443.86,275.89
43,Tree - jenis belum teridentifikasi,377,1745,264,1768,289,24,26,1755.31,277.55
44,Tree - jenis belum teridentifikasi,126,1512,273,1525,289,14,17,1518.38,281.87
45,Tree - jenis belum teridentifikasi,219,1769,277,1787,292,19,16,1778.23,285.0
46,Tree - jenis belum teridentifikasi,159,2004,277,2017,295,14,19,2010.4,286.24
47,Tree - jenis belum teridentifikasi,1322,2019,232,2047,301,29,70,2037.35,269.07
48,Tree - jenis belum teridentifikasi,97,1514,289,1525,303,12,15,1519.92,296.31
49,Tree - jenis belum teridentifikasi,828,2012,295,2047,328,36,34,2029.73,312.42
50,Tree - jenis belum teridentifikasi,478,1736,373,1765,398,30,26,1751.81,386.55
51,Tree - jenis belum teridentifikasi,26,1975,394,1980,399,6,6,1977.77,397.08
52,Tree - jenis belum teridentifikasi,506,1728,395,1755,419,28,25,1741.21,406.28
53,Tree - jenis belum teridentifikasi,145,2000,398,2014,411,15,14,2006.75,405.08
54,Tree - jenis belum teridentifikasi,236,1952,399,1967,426,16,28,1959.42,411.6
55,Tree - jenis belum teridentifikasi,227,1873,402,1897,419,25,18,1886.17,413.04
56,Tree - jenis belum teridentifikasi,187,1981,408,2003,421,23,14,1991.41,414.51
57,Tree - jenis belum teridentifikasi,41,1924,410,1932,419,9,10,1928.34,415.37
58,Tree - jenis belum teridentifikasi,106,1904,413,1916,430,13,18,1909.61,421.15
59,Tree - jenis belum teridentifikasi,338,1794,413,1815,440,22,28,1803.39,424.81
60,Tree - jenis belum teridentifikasi,128,1931,421,1945,438,15,18,1938.19,429.33
61,Tree - jenis belum teridentifikasi,68,1044,426,1054,434,11,9,1049.38,429.88
62,Tree - jenis belum teridentifikasi,112,1884,429,1902,439,19,11,1892.29,433.26
63,Tree - jenis belum teridentifikasi,127,576,434,589,447,14,14,582.82,440.31
64,Tree - jenis belum teridentifikasi,49,1871,440,1878,447,8,8,1874.78,443.92
65,Tree - jenis belum teridentifikasi,304,589,433,603,462,15,30,595.83,444.88
66,Tree - jenis belum teridentifikasi,81,1949,457,1961,466,13,10,1955.64,462.14
67,Tree - jenis belum teridentifikasi,66,2001,464,2015,471,15,8,2008.91,466.71
68,Tree - jenis belum teridentifikasi,38,1030,464,1035,472,6,9,1032.32,468.13
69,Tree - jenis belum teridentifikasi,74,1873,465,1885,473,13,9,1878.3,468.93
70,Tree - jenis belum teridentifikasi,28,1895,474,1900,480,6,7,1897.43,477.29
71,Tree - jenis belum teridentifikasi,227,1870,474,1885,497,16,24,1878.1,484.43
72,Tree - jenis belum teridentifikasi,322,768,468,789,489,22,22,775.97,479.15
73,Tree - jenis belum teridentifikasi,81,1986,479,1995,488,10,10,1990.84,483.88
74,Tree - jenis belum teridentifikasi,197,1913,478,1938,496,26,19,1928.87,484.99
75,Tree - jenis belum teridentifikasi,76,1696,482,1702,500,7,19,1698.59,489.96
76,Tree - jenis belum teridentifikasi,106,1722,485,1735,500,14,16,1729.85,492.53
77,Tree - jenis belum teridentifikasi,316,1851,489,1873,511,23,23,1861.28,501.48
78,Tree - jenis belum teridentifikasi,53,1690,500,1698,508,9,9,1693.4,503.68
79,Tree - jenis belum teridentifikasi,183,618,498,634,511,17,14,625.02,504.83
80,Tree - jenis belum teridentifikasi,283,1976,494,1995,511,20,18,1985.1,504.01
81,Tree - jenis belum teridentifikasi,146,583,500,599,511,17,12,591.82,506.07
82,Tree - jenis belum teridentifikasi,123,606,501,617,511,12,11,611.89,505.97
83,Tree - jenis belum teridentifikasi,174,634,497,650,511,17,15,642.65,504.3
84,Tree - jenis belum teridentifikasi,478,1874,485,1912,517,39,33,1889.81,504.9
85,Tree - jenis belum teridentifikasi,127,1915,500,1929,511,15,12,1922.28,506.18
86,Tree - jenis belum teridentifikasi,115,1936,500,1947,511,12,12,1941.22,506.2
87,Tree - jenis belum teridentifikasi,95,1813,503,1826,511,14,9,1818.82,507.88
88,Tree - jenis belum teridentifikasi,3021,1746,481,1803,561,58,81,1773.68,519.98
89,Tree - jenis belum teridentifikasi,126,2002,504,2015,525,14,22,2009.33,514.52
90,Tree - jenis belum teridentifikasi,52,2026,520,2034,527,9,8,2030.02,523.81
91,Tree - jenis belum teridentifikasi,4,2034,554,2037,554,4,1,2035.5,554.0
92,Tree - jenis belum teridentifikasi,65,1699,552,1710,559,12,8,1703.88,555.91
93,Tree - jenis belum teridentifikasi,131,1719,560,1736,569,18,10,1727.98,563.79
94,Tree - jenis belum teridentifikasi,314,1755,560,1775,581,21,22,1765.96,571.11
95,Tree - jenis belum teridentifikasi,59,1782,576,1790,583,9,8,1786.47,579.78
96,Tree - jenis belum teridentifikasi,255,1762,580,1784,600,23,21,1774.03,591.09
97,Tree - jenis belum teridentifikasi,359,1937,581,1966,601,30,21,1951.3,592.31
98,Tree - jenis belum teridentifikasi,1281,2029,536,2047,631,19,96,2040.27,587.23
99,Tree - jenis belum teridentifikasi,56,1730,601,1742,606,13,6,1735.64,603.59
100,Tree - jenis belum teridentifikasi,162,1910,598,1925,614,16,17,1916.42,605.67
101,Tree - jenis belum teridentifikasi,118,1756,598,1774,611,19,14,1763.9,605.2
102,Tree - jenis belum teridentifikasi,758,1682,593,1716,630,35,38,1702.2,610.43
103,Tree - jenis belum teridentifikasi,75,1784,600,1791,613,8,14,1787.87,607.52
104,Tree - jenis belum teridentifikasi,29,1742,610,1746,617,5,8,1744.21,614.28
105,Tree - jenis belum teridentifikasi,51,1756,618,1763,628,8,11,1760.33,622.33
106,Tree - jenis belum teridentifikasi,39,1935,620,1941,627,7,8,1938.38,623.33
107,Tree - jenis belum teridentifikasi,98,1737,625,1745,639,9,15,1740.92,631.28
108,Tree - jenis belum teridentifikasi,1254,1867,617,1904,658,38,42,1885.04,635.22
109,Tree - jenis belum teridentifikasi,155,1748,628,1762,643,15,16,1754.83,636.05
110,Tree - jenis belum teridentifikasi,117,1919,632,1930,646,12,15,1924.2,638.61
111,Tree - jenis belum teridentifikasi,102,1910,644,1923,654,14,11,1915.89,649.26
112,Tree - jenis belum teridentifikasi,610,1023,638,1050,664,28,27,1035.98,650.33
113,Tree - jenis belum teridentifikasi,812,1994,637,2024,674,31,38,2009.35,653.01
114,Tree - jenis belum teridentifikasi,56,1896,656,1902,665,7,10,1899.25,660.27
115,Tree - jenis belum teridentifikasi,187,1455,657,1473,671,19,15,1464.19,663.71
116,Tree - jenis belum teridentifikasi,539,1977,651,2002,680,26,30,1989.37,666.62
117,Tree - jenis belum teridentifikasi,112,1677,665,1686,684,10,20,1681.46,672.1
118,Tree - jenis belum teridentifikasi,133,1753,672,1771,683,19,12,1761.36,677.27
119,Tree - jenis belum teridentifikasi,553,1959,664,1983,701,25,38,1971.29,681.73
120,Tree - jenis belum teridentifikasi,70,1812,677,1820,687,9,11,1815.8,682.26
121,Tree - jenis belum teridentifikasi,87,1853,681,1863,691,11,11,1858.23,685.86
122,Tree - jenis belum teridentifikasi,203,1793,677,1806,695,14,19,1800.09,685.89
123,Tree - jenis belum teridentifikasi,69,1734,691,1741,702,8,12,1737.25,696.54
124,Tree - jenis belum teridentifikasi,663,1930,686,1962,718,33,33,1945.41,704.5
125,Tree - jenis belum teridentifikasi,30,1801,707,1806,714,6,8,1803.2,710.33
126,Tree - jenis belum teridentifikasi,172,1769,710,1788,726,20,17,1777.6,720.3
127,Tree - jenis belum teridentifikasi,289,1912,711,1929,737,18,27,1920.54,724.27
128,Tree - jenis belum teridentifikasi,30,1936,730,1943,735,8,6,1939.4,732.5
129,Tree - jenis belum teridentifikasi,55,1105,730,1114,737,10,8,1109.09,733.67
130,Tree - jenis belum teridentifikasi,151,1793,733,1811,750,19,18,1801.43,741.91
131,Tree - jenis belum teridentifikasi,118,1027,741,1043,749,17,9,1034.97,744.84
132,Tree - jenis belum teridentifikasi,77,1733,737,1740,750,8,14,1736.47,744.39
133,Tree - jenis belum teridentifikasi,66,1894,744,1906,751,13,8,1900.85,747.41
134,Tree - jenis belum teridentifikasi,77,948,745,961,751,14,7,954.62,748.13
135,Tree - jenis belum teridentifikasi,38,971,746,979,751,9,6,975.16,748.53
136,Tree - jenis belum teridentifikasi,111,995,745,1014,753,20,9,1003.98,749.31
137,Tree - jenis belum teridentifikasi,67,1781,752,1789,762,9,11,1785.63,756.27
138,Tree - jenis belum teridentifikasi,34,1826,753,1834,758,9,6,1829.32,754.82
139,Tree - jenis belum teridentifikasi,169,1152,754,1166,773,15,20,1156.98,763.65
140,Tree - jenis belum teridentifikasi,87,920,762,929,778,10,17,924.08,770.0
141,Tree - jenis belum teridentifikasi,31,1841,768,1845,774,5,7,1842.97,770.61
142,Tree - jenis belum teridentifikasi,727,1962,754,1993,783,32,30,1977.62,769.02
143,Tree - jenis belum teridentifikasi,175,1174,770,1188,788,15,19,1180.76,778.91
144,Tree - jenis belum teridentifikasi,136,897,785,918,803,22,19,906.01,792.08
145,Tree - jenis belum teridentifikasi,49,1129,787,1136,794,8,8,1132.02,790.45
146,Tree - jenis belum teridentifikasi,268,1159,768,1172,797,14,30,1164.89,784.09
147,Tree - jenis belum teridentifikasi,251,1938,780,1956,801,19,22,1946.28,789.9
148,Tree - jenis belum teridentifikasi,118,974,791,987,803,14,13,979.56,797.33
149,Tree - jenis belum teridentifikasi,106,1140,788,1150,800,11,13,1144.72,794.64
150,Tree - jenis belum teridentifikasi,114,1112,796,1126,810,15,15,1120.51,802.36
151,Tree - jenis belum teridentifikasi,20,928,799,932,804,5,6,929.9,801.5
152,Tree - jenis belum teridentifikasi,65,955,799,966,806,12,8,961.32,802.29
153,Tree - jenis belum teridentifikasi,64,1596,800,1608,806,13,7,1602.56,802.67
154,Tree - jenis belum teridentifikasi,47,1188,795,1192,808,5,14,1189.55,802.23
155,Tree - jenis belum teridentifikasi,36,1889,803,1898,807,10,5,1893.28,805.42
156,Tree - jenis belum teridentifikasi,520,1902,797,1937,823,36,27,1920.86,810.28
157,Tree - jenis belum teridentifikasi,213,1154,803,1175,819,22,17,1164.78,811.38
158,Tree - jenis belum teridentifikasi,2531,1796,768,1871,839,76,72,1824.42,800.96
159,Tree - jenis belum teridentifikasi,220,880,800,896,817,17,18,888.63,810.15
160,Tree - jenis belum teridentifikasi,205,1137,802,1154,824,18,23,1145.7,814.02
161,Tree - jenis belum teridentifikasi,4503,1728,768,1807,863,80,96,1773.95,814.11
162,Tree - jenis belum teridentifikasi,198,880,818,895,830,16,13,887.66,823.81
163,Tree - jenis belum teridentifikasi,280,1146,822,1174,845,29,24,1156.79,832.03
164,Tree - jenis belum teridentifikasi,332,1872,825,1895,847,24,23,1882.55,834.97
165,Tree - jenis belum teridentifikasi,690,872,828,899,866,28,39,886.24,846.78
166,Tree - jenis belum teridentifikasi,292,1801,839,1823,858,23,20,1813.32,849.59
167,Tree - jenis belum teridentifikasi,451,1702,841,1722,871,21,31,1712.63,854.45
168,Tree - jenis belum teridentifikasi,558,1844,835,1876,865,33,31,1859.97,851.93
169,Tree - jenis belum teridentifikasi,46,1165,852,1172,863,8,12,1169.04,857.83
170,Tree - jenis belum teridentifikasi,63,1792,855,1800,863,9,9,1796.14,858.92
171,Tree - jenis belum teridentifikasi,89,964,857,975,867,12,11,969.35,861.82
172,Tree - jenis belum teridentifikasi,118,1129,857,1151,868,23,12,1142.02,863.57
173,Tree - jenis belum teridentifikasi,54,1118,865,1126,872,9,8,1122.41,868.2
174,Tree - jenis belum teridentifikasi,60,1743,865,1754,873,12,9,1748.55,869.0
175,Tree - jenis belum teridentifikasi,145,884,867,895,881,12,15,889.84,873.01
176,Tree - jenis belum teridentifikasi,319,1814,866,1835,888,22,23,1824.31,877.02
177,Tree - jenis belum teridentifikasi,91,1066,872,1080,880,15,9,1073.1,876.07
178,Tree - jenis belum teridentifikasi,194,1165,873,1183,890,19,18,1175.47,881.7
179,Tree - jenis belum teridentifikasi,709,892,868,929,895,38,28,911.6,884.75
180,Tree - jenis belum teridentifikasi,649,923,864,961,895,39,32,942.21,884.17
181,Tree - jenis belum teridentifikasi,502,1709,872,1738,896,30,25,1721.58,884.04
182,Tree - jenis belum teridentifikasi,308,989,876,1009,895,21,20,1000.65,886.31
183,Tree - jenis belum teridentifikasi,515,1010,877,1048,895,39,19,1025.69,888.02
184,Tree - jenis belum teridentifikasi,765,1102,873,1159,896,58,24,1132.32,888.0
185,Tree - jenis belum teridentifikasi,376,962,882,993,895,32,14,976.72,889.43
186,Tree - jenis belum teridentifikasi,219,1219,885,1243,895,25,11,1231.32,890.65
187,Tree - jenis belum teridentifikasi,133,1246,888,1263,895,18,8,1254.59,891.74
188,Tree - jenis belum teridentifikasi,77,1324,886,1333,895,10,10,1327.92,891.25
189,Tree - jenis belum teridentifikasi,124,1334,886,1349,895,16,10,1341.77,891.39
190,Tree - jenis belum teridentifikasi,80,1205,889,1218,895,14,7,1211.7,892.51
191,Tree - jenis belum teridentifikasi,344,1791,881,1816,907,26,27,1803.0,893.99
192,Tree - jenis belum teridentifikasi,49,1071,891,1082,895,12,5,1076.29,893.31
193,Tree - jenis belum teridentifikasi,448,874,880,895,911,22,32,886.11,897.14
194,Tree - jenis belum teridentifikasi,231,1267,890,1279,918,13,29,1274.59,905.32
195,Tree - jenis belum teridentifikasi,26,1664,910,1669,915,6,6,1666.35,912.73
196,Tree - jenis belum teridentifikasi,340,2032,902,2047,930,16,29,2039.92,916.21
197,Tree - jenis belum teridentifikasi,587,1758,897,1791,931,34,35,1774.27,912.66
198,Tree - jenis belum teridentifikasi,172,1181,912,1198,926,18,15,1188.58,918.7
199,Tree - jenis belum teridentifikasi,79,1266,919,1279,930,14,12,1275.19,924.7
200,Tree - jenis belum teridentifikasi,307,882,920,898,950,17,31,890.66,933.54
201,Tree - jenis belum teridentifikasi,403,1742,916,1761,943,20,28,1751.57,928.9
202,Tree - jenis belum teridentifikasi,581,500,921,524,949,25,29,512.24,935.47
203,Tree - jenis belum teridentifikasi,461,1180,926,1208,958,29,33,1192.93,942.24
204,Tree - jenis belum teridentifikasi,201,1226,934,1245,948,20,15,1234.5,941.65
205,Tree - jenis belum teridentifikasi,574,2027,931,2047,969,21,39,2038.93,950.49
206,Tree - jenis belum teridentifikasi,348,1152,930,1175,956,24,27,1160.52,944.76
207,Tree - jenis belum teridentifikasi,109,1221,947,1232,959,12,13,1226.79,953.18
208,Tree - jenis belum teridentifikasi,79,2008,948,2018,959,11,12,2012.78,954.1
209,Tree - jenis belum teridentifikasi,6,2032,958,2037,958,6,1,2034.5,958.0
210,Tree - jenis belum teridentifikasi,125,1152,954,1163,964,12,11,1157.22,959.22
211,Tree - jenis belum teridentifikasi,29,1246,961,1252,966,7,6,1249.21,963.21
212,Tree - jenis belum teridentifikasi,218,1168,957,1189,978,22,22,1178.94,965.56
213,Tree - jenis belum teridentifikasi,145,2003,963,2016,977,14,15,2010.19,970.62
214,Tree - jenis belum teridentifikasi,419,1152,965,1174,990,23,26,1162.31,977.33
215,Tree - jenis belum teridentifikasi,91,1208,978,1218,990,11,13,1213.21,984.07
216,Tree - jenis belum teridentifikasi,113,1182,987,1193,1001,12,15,1187.22,993.13
217,Tree - jenis belum teridentifikasi,31,1230,996,1236,1005,7,10,1232.84,1000.68
218,Tree - jenis belum teridentifikasi,76,1441,997,1449,1007,9,11,1444.99,1002.41
219,Tree - jenis belum teridentifikasi,260,1169,1000,1190,1015,22,16,1179.25,1008.49
220,Tree - jenis belum teridentifikasi,128,1473,1013,1482,1029,10,17,1476.91,1020.49
221,Tree - jenis belum teridentifikasi,29,1849,1031,1855,1036,7,6,1851.69,1033.45
222,Tree - jenis belum teridentifikasi,152,1450,1029,1465,1041,16,13,1457.19,1034.97
223,Tree - jenis belum teridentifikasi,26,1177,1035,1184,1039,8,5,1180.42,1036.69
224,Tree - jenis belum teridentifikasi,466,1879,1029,1914,1052,36,24,1898.49,1039.47
225,Tree - jenis belum teridentifikasi,43,1155,1040,1162,1047,8,8,1158.14,1043.35
226,Tree - jenis belum teridentifikasi,224,1865,1034,1886,1055,22,22,1875.17,1044.97
227,Tree - jenis belum teridentifikasi,141,1853,1047,1872,1059,20,13,1862.9,1053.34
228,Tree - jenis belum teridentifikasi,333,1170,1052,1198,1073,29,22,1183.47,1061.58
229,Tree - jenis belum teridentifikasi,194,1878,1055,1895,1069,18,15,1886.67,1062.27
230,Tree - jenis belum teridentifikasi,56,1992,1058,1998,1069,7,12,1995.18,1063.61
231,Tree - jenis belum teridentifikasi,2592,849,1022,895,1108,47,87,876.4,1064.51
232,Tree - jenis belum teridentifikasi,811,1887,1052,1927,1087,41,36,1910.44,1070.32
233,Tree - jenis belum teridentifikasi,197,1945,1059,1961,1079,17,21,1952.92,1071.47
234,Tree - jenis belum teridentifikasi,98,1825,1074,1835,1086,11,13,1830.09,1079.94
235,Tree - jenis belum teridentifikasi,158,1885,1079,1898,1094,14,16,1891.31,1086.53
236,Tree - jenis belum teridentifikasi,366,1869,1069,1886,1102,18,34,1878.5,1086.01
237,Tree - jenis belum teridentifikasi,158,776,1091,798,1103,23,13,787.49,1096.54
238,Tree - jenis belum teridentifikasi,143,1152,1090,1162,1106,11,17,1156.27,1096.89
239,Tree - jenis belum teridentifikasi,1135,2015,1072,2047,1127,33,56,2034.73,1096.59
240,Tree - jenis belum teridentifikasi,135,1897,1094,1910,1106,14,13,1904.0,1099.7
241,Tree - jenis belum teridentifikasi,326,1911,1093,1933,1115,23,23,1920.71,1104.09
242,Tree - jenis belum teridentifikasi,1166,834,1081,871,1132,38,52,851.19,1104.53
243,Tree - jenis belum teridentifikasi,1062,1994,1092,2029,1134,36,43,2012.44,1114.53
244,Tree - jenis belum teridentifikasi,160,741,1107,757,1121,17,15,748.89,1114.1
245,Tree - jenis belum teridentifikasi,97,1889,1107,1903,1119,15,13,1897.07,1113.34
246,Tree - jenis belum teridentifikasi,888,811,1094,841,1135,31,42,827.7,1114.76
247,Tree - jenis belum teridentifikasi,122,880,1114,895,1126,16,13,887.11,1120.26
248,Tree - jenis belum teridentifikasi,58,767,1118,776,1124,10,7,771.41,1120.97
249,Tree - jenis belum teridentifikasi,131,1715,1114,1734,1125,20,12,1724.82,1119.88
250,Tree - jenis belum teridentifikasi,104,1868,1117,1880,1127,13,11,1874.57,1122.62
251,Tree - jenis belum teridentifikasi,44,1752,1120,1759,1127,8,8,1755.95,1124.25
252,Tree - jenis belum teridentifikasi,62,1673,1129,1683,1136,11,8,1677.44,1132.5
253,Tree - jenis belum teridentifikasi,79,1720,1129,1730,1138,11,10,1725.41,1133.8
254,Tree - jenis belum teridentifikasi,106,1921,1131,1930,1146,10,16,1925.59,1138.13
255,Tree - jenis belum teridentifikasi,301,1883,1120,1903,1150,21,31,1895.76,1135.74
256,Tree - jenis belum teridentifikasi,49,1821,1138,1827,1150,7,13,1823.12,1142.96
257,Tree - jenis belum teridentifikasi,52,1864,1137,1871,1149,8,13,1867.63,1142.71
258,Tree - jenis belum teridentifikasi,40,1695,1142,1701,1149,7,8,1697.9,1146.2
259,Tree - jenis belum teridentifikasi,29,786,1152,791,1157,6,6,788.52,1153.97
260,Tree - jenis belum teridentifikasi,205,919,1152,940,1162,22,11,930.28,1156.32
261,Tree - jenis belum teridentifikasi,157,941,1152,956,1165,16,14,947.85,1156.79
262,Tree - jenis belum teridentifikasi,510,1730,1139,1755,1173,26,35,1742.82,1155.45
263,Tree - jenis belum teridentifikasi,358,1871,1152,1886,1176,16,25,1879.03,1163.2
264,Tree - jenis belum teridentifikasi,631,1887,1152,1922,1175,36,24,1900.77,1161.63
265,Tree - jenis belum teridentifikasi,783,870,1151,904,1191,35,41,887.13,1169.01
266,Tree - jenis belum teridentifikasi,2134,1744,1136,1806,1188,63,53,1775.36,1163.59
267,Tree - jenis belum teridentifikasi,1900,1807,1151,1872,1188,66,38,1840.29,1167.61
268,Tree - jenis belum teridentifikasi,248,843,1164,865,1188,23,25,853.31,1177.8
269,Tree - jenis belum teridentifikasi,620,748,1168,780,1201,33,34,764.14,1181.86
270,Tree - jenis belum teridentifikasi,508,777,1161,804,1192,28,32,791.16,1177.27
271,Tree - jenis belum teridentifikasi,170,905,1175,923,1188,19,14,913.7,1181.45
272,Tree - jenis belum teridentifikasi,157,1652,1173,1663,1191,12,19,1657.86,1182.32
273,Tree - jenis belum teridentifikasi,1711,1657,1157,1711,1216,55,60,1687.28,1188.97
274,Tree - jenis belum teridentifikasi,144,804,1182,816,1196,13,15,810.07,1188.69
275,Tree - jenis belum teridentifikasi,2409,1703,1152,1752,1228,50,77,1725.97,1189.65
276,Tree - jenis belum teridentifikasi,137,830,1184,842,1196,13,13,835.42,1190.51
277,Tree - jenis belum teridentifikasi,632,795,1191,840,1222,46,32,818.06,1205.77
278,Tree - jenis belum teridentifikasi,151,777,1199,790,1217,14,19,783.42,1207.4
279,Tree - jenis belum teridentifikasi,295,1649,1197,1663,1220,15,24,1656.62,1209.56
280,Tree - jenis belum teridentifikasi,97,823,1214,834,1223,12,10,828.54,1218.29
281,Tree - jenis belum teridentifikasi,469,864,1195,897,1228,34,34,883.36,1212.69
282,Tree - jenis belum teridentifikasi,255,897,1209,917,1228,21,20,906.19,1220.24
283,Tree - jenis belum teridentifikasi,130,775,1217,795,1226,21,10,785.92,1222.24
284,Tree - jenis belum teridentifikasi,470,1693,1208,1717,1232,25,25,1704.94,1221.14
285,Tree - jenis belum teridentifikasi,314,1668,1217,1687,1233,20,17,1677.26,1224.88
286,Tree - jenis belum teridentifikasi,226,1651,1219,1668,1234,18,16,1660.47,1227.14
287,Tree - jenis belum teridentifikasi,91,504,1232,514,1243,11,12,508.62,1237.05
288,Tree - jenis belum teridentifikasi,729,740,1223,775,1255,36,33,757.48,1239.26
289,Tree - jenis belum teridentifikasi,293,1672,1232,1690,1250,19,19,1682.08,1241.35
290,Tree - jenis belum teridentifikasi,6178,641,1202,743,1302,103,101,691.7,1243.82
291,Tree - jenis belum teridentifikasi,349,1650,1234,1668,1261,19,28,1658.58,1244.97
292,Tree - jenis belum teridentifikasi,323,1691,1232,1710,1250,20,19,1699.37,1240.48
293,Tree - jenis belum teridentifikasi,409,1662,1250,1689,1269,28,20,1677.13,1258.72
294,Tree - jenis belum teridentifikasi,31,1611,1257,1615,1265,5,9,1613.19,1261.19
295,Tree - jenis belum teridentifikasi,473,1689,1250,1710,1279,22,30,1699.26,1264.92
296,Tree - jenis belum teridentifikasi,674,727,1256,765,1279,39,24,744.8,1268.32
297,Tree - jenis belum teridentifikasi,35,1625,1268,1631,1274,7,7,1627.91,1271.09
298,Tree - jenis belum teridentifikasi,37,655,1287,662,1293,8,7,658.3,1289.97
299,Tree - jenis belum teridentifikasi,292,625,1286,647,1304,23,19,635.74,1293.57
300,Tree - jenis belum teridentifikasi,89,727,1298,736,1313,10,16,730.38,1304.61
301,Tree - jenis belum teridentifikasi,427,660,1291,685,1320,26,30,673.63,1304.32
302,Tree - jenis belum teridentifikasi,71,198,1310,205,1325,8,16,201.89,1316.89
303,Tree - jenis belum teridentifikasi,482,620,1299,654,1326,35,28,632.16,1312.91
304,Tree - jenis belum teridentifikasi,27,217,1313,221,1318,5,6,218.96,1315.41
305,Tree - jenis belum teridentifikasi,745,1638,1299,1670,1331,33,33,1653.77,1316.44
306,Tree - jenis belum teridentifikasi,67,68,1317,77,1327,10,11,72.13,1322.28
307,Tree - jenis belum teridentifikasi,75,177,1319,186,1328,10,10,181.48,1323.08
308,Tree - jenis belum teridentifikasi,242,1432,1316,1450,1334,19,19,1439.24,1324.45
309,Tree - jenis belum teridentifikasi,731,669,1308,703,1340,35,33,687.51,1324.34
310,Tree - jenis belum teridentifikasi,226,2019,1313,2037,1329,19,17,2030.03,1322.07
311,Tree - jenis belum teridentifikasi,99,145,1330,154,1343,10,14,149.56,1335.65
312,Tree - jenis belum teridentifikasi,336,650,1329,674,1351,25,23,663.57,1337.96
313,Tree - jenis belum teridentifikasi,26,58,1336,63,1341,6,6,60.35,1338.42
