instance_id,tree_type,area_pixels,bbox_x,bbox_y,bbox_x2,bbox_y2,bbox_width,bbox_height,centroid_x,centroid_y
24,Tree - jenis belum teridentifikasi,52,1958,1002,1967,1009,10,8,1963.1,1005.67
25,Tree - jenis belum teridentifikasi,811,1999,986,2047,1012,49,27,2023.53,999.81
26,Tree - jenis belum teridentifikasi,161,1990,1004,2001,1022,12,19,1995.75,1011.41
27,Tree - jenis belum teridentifikasi,198,1942,1008,1960,1028,19,21,1950.43,1017.28
28,Tree - jenis belum teridentifikasi,541,2001,1012,2047,1034,47,23,2021.49,1020.69
29,Tree - jenis belum teridentifikasi,459,1959,1002,1988,1041,30,40,1973.66,1021.9
30,Tree - jenis belum teridentifikasi,241,1989,1024,2013,1046,25,23,2003.85,1034.92
31,Tree - jenis belum teridentifikasi,567,2024,1023,2047,1066,24,44,2039.28,1044.98
32,Tree - jenis belum teridentifikasi,221,1944,1032,1963,1052,20,21,1952.47,1042.51
33,Tree - jenis belum teridentifikasi,369,1961,1040,1987,1066,27,27,1975.78,1052.52
34,Tree - jenis belum teridentifikasi,146,1987,1053,1999,1068,13,16,1992.6,1060.95
35,Tree - jenis belum teridentifikasi,457,2005,1048,2037,1077,33,30,2018.35,1065.3
36,Tree - jenis belum teridentifikasi,521,1945,1061,1971,1089,27,29,1957.33,1074.83
37,Tree - jenis belum teridentifikasi,80,2035,1071,2047,1083,13,13,2042.2,1077.59
38,Tree - jenis belum teridentifikasi,970,1971,1068,2019,1101,49,34,1993.45,1085.41
39,Tree - jenis belum teridentifikasi,392,1957,1080,1978,1105,22,26,1969.08,1092.66
40,Tree - jenis belum teridentifikasi,443,2007,1085,2043,1110,37,26,2021.24,1097.48
41,Tree - jenis belum teridentifikasi,384,360,1113,382,1133,23,21,370.27,1123.49
42,Tree - jenis belum teridentifikasi,383,364,1129,391,1149,28,21,379.54,1139.05
43,Tree - jenis belum teridentifikasi,97,392,1183,404,1200,13,18,397.73,1191.61
44,Tree - jenis belum teridentifikasi,176,839,1625,848,1648,10,24,843.52,1636.09
45,Tree - jenis belum teridentifikasi,204,1050,1634,1063,1652,14,19,1056.6,1643.08
46,Tree - jenis belum teridentifikasi,65,1026,1667,1038,1673,13,7,1032.43,1670.03
47,Tree - jenis belum teridentifikasi,4282,808,1664,887,1744,80,81,847.68,1707.42
48,Tree - jenis belum teridentifikasi,2360,965,1685,1029,1762,65,78,992.76,1726.98
49,Tree - jenis belum teridentifikasi,26,1040,1717,1045,1723,6,7,1042.31,1720.58
50,Tree - jenis belum teridentifikasi,61,1058,1730,1066,1739,9,10,1062.72,1734.31
51,Tree - jenis belum teridentifikasi,58,1052,1744,1059,1754,8,11,1054.72,1749.43
52,Tree - jenis belum teridentifikasi,39,1013,1760,1021,1766,9,7,1017.85,1762.79
53,Tree - jenis belum teridentifikasi,138,93,1762,106,1778,14,17,100.14,1769.09
54,Tree - jenis belum teridentifikasi,388,46,1756,71,1785,26,30,58.02,1769.29
55,Tree - jenis belum teridentifikasi,53,72,1769,82,1779,11,11,76.45,1775.17
56,Tree - jenis belum teridentifikasi,82,62,1785,74,1796,13,12,68.07,1791.5
57,Tree - jenis belum teridentifikasi,233,17,1797,46,1811,30,15,32.38,1803.59
58,Tree - jenis belum teridentifikasi,488,569,1821,599,1846,31,26,585.17,1834.85
59,Tree - jenis belum teridentifikasi,84,65,1829,77,1840,13,12,70.29,1834.54
60,Tree - jenis belum teridentifikasi,267,588,1843,607,1863,20,21,598.07,1854.49
61,Tree - jenis belum teridentifikasi,410,563,1845,584,1872,22,28,572.47,1859.62
62,Tree - jenis belum teridentifikasi,450,568,1863,594,1891,27,29,581.01,1877.2
63,Tree - jenis belum teridentifikasi,246,595,1861,611,1881,17,21,603.22,1871.73
64,Tree - jenis belum teridentifikasi,3300,783,1832,845,1927,63,96,816.86,1882.65
65,Tree - jenis belum teridentifikasi,281,593,1882,612,1903,20,22,602.96,1891.51
66,Tree - jenis belum teridentifikasi,152,553,1888,564,1901,12,14,558.69,1894.48
67,Tree - jenis belum teridentifikasi,197,552,1902,569,1916,18,15,559.73,1908.77
68,Tree - jenis belum teridentifikasi,96,598,1903,607,1915,10,13,602.21,1909.03
69,Tree - jenis belum teridentifikasi,286,829,1904,846,1923,18,20,837.69,1912.72
70,Tree - jenis belum teridentifikasi,339,572,1900,586,1934,15,35,578.94,1917.45
71,Tree - jenis belum teridentifikasi,104,538,1913,550,1924,13,12,544.38,1918.31
72,Tree - jenis belum teridentifikasi,410,548,1915,573,1939,26,25,561.15,1927.1
73,Tree - jenis belum teridentifikasi,166,593,1924,606,1941,14,18,599.07,1932.26
74,Tree - jenis belum teridentifikasi,542,785,1923,812,1947,28,25,798.7,1934.65
75,Tree - jenis belum teridentifikasi,601,812,1919,843,1946,32,28,825.57,1933.14
76,Tree - jenis belum teridentifikasi,314,557,1940,577,1961,21,22,566.98,1949.48
77,Tree - jenis belum teridentifikasi,48,811,1952,817,1960,7,9,814.17,1955.75
78,Tree - jenis belum teridentifikasi,857,563,1962,604,1997,42,36,584.63,1977.65
79,Tree - jenis belum teridentifikasi,1735,0,1939,31,2020,32,82,12.71,1982.16
80,Tree - jenis belum teridentifikasi,1182,790,1976,846,2013,57,38,814.73,1999.73
81,Tree - jenis belum teridentifikasi,1990,539,1984,592,2043,54,60,563.91,2012.3
82,Tree - jenis belum teridentifikasi,2187,561,1984,620,2047,60,64,597.89,2022.97
83,Tree - jenis belum teridentifikasi,1440,787,2013,834,2047,48,35,809.98,2030.68
84,Tree - jenis belum teridentifikasi,34,1414,2032,1419,2037,6,6,1416.5,2034.5
85,Tree - jenis belum teridentifikasi,42,1167,2029,1172,2037,6,9,1169.76,2033.81
86,Tree - jenis belum teridentifikasi,1530,1166,2009,1243,2047,78,39,1205.24,2035.47
87,Tree - jenis belum teridentifikasi,59,1243,2033,1252,2041,10,9,1246.66,2037.05
88,Tree - jenis belum teridentifikasi,827,1414,2027,1471,2047,58,21,1444.92,2039.58
89,Tree - jenis belum teridentifikasi,377,1485,2030,1516,2047,32,18,1499.06,2040.25
