instance_id,tree_type,area_pixels,bbox_x,bbox_y,bbox_x2,bbox_y2,bbox_width,bbox_height,centroid_x,centroid_y
61,Tree - jenis belum teridentifikasi,115,1009,73,1023,84,15,12,1016.43,78.83
62,Tree - jenis belum teridentifikasi,513,970,62,998,89,29,28,982.91,76.85
63,Tree - jenis belum teridentifikasi,95,1477,73,1486,85,10,13,1481.28,78.69
64,Tree - jenis belum teridentifikasi,111,1338,77,1350,90,13,14,1343.64,83.96
65,Tree - jenis belum teridentifikasi,474,1536,73,1560,103,25,31,1546.73,89.08
66,Tree - jenis belum teridentifikasi,136,1465,82,1479,95,15,14,1471.5,88.23
67,Tree - jenis belum teridentifikasi,42,624,86,629,95,6,10,626.4,90.88
68,Tree - jenis belum teridentifikasi,25,1114,92,1119,97,6,6,1116.92,94.2
69,Tree - jenis belum teridentifikasi,104,1148,88,1160,100,13,13,1153.39,93.71
70,Tree - jenis belum teridentifikasi,187,1160,88,1179,101,20,14,1170.43,94.35
71,Tree - jenis belum teridentifikasi,190,1354,89,1377,103,24,15,1367.16,94.7
72,Tree - jenis belum teridentifikasi,109,404,82,413,102,10,21,408.94,92.94
73,Tree - jenis belum teridentifikasi,43,558,94,565,105,8,12,561.67,98.14
74,Tree - jenis belum teridentifikasi,693,2020,86,2047,130,28,45,2037.7,103.91
75,Tree - jenis belum teridentifikasi,39,1573,97,1580,104,8,8,1576.62,100.33
76,Tree - jenis belum teridentifikasi,46,537,95,545,103,9,9,540.89,100.11
77,Tree - jenis belum teridentifikasi,97,575,98,591,106,17,9,583.74,102.32
78,Tree - jenis belum teridentifikasi,161,973,97,989,113,17,17,980.91,104.24
79,Tree - jenis belum teridentifikasi,125,1233,101,1250,110,18,10,1242.26,105.49
80,Tree - jenis belum teridentifikasi,77,1005,97,1013,113,9,17,1009.44,105.09
81,Tree - jenis belum teridentifikasi,36,1651,105,1663,110,13,6,1655.78,107.72
82,Tree - jenis belum teridentifikasi,49,1347,97,1354,111,8,15,1350.04,104.98
83,Tree - jenis belum teridentifikasi,29,464,107,470,111,7,5,466.69,109.24
84,Tree - jenis belum teridentifikasi,36,486,108,491,116,6,9,488.64,111.56
85,Tree - jenis belum teridentifikasi,1854,761,84,813,136,53,53,785.37,111.95
86,Tree - jenis belum teridentifikasi,91,564,105,575,115,12,11,568.8,109.44
87,Tree - jenis belum teridentifikasi,171,1160,101,1177,118,18,18,1168.14,110.09
88,Tree - jenis belum teridentifikasi,495,1370,97,1394,127,25,31,1382.92,112.51
89,Tree - jenis belum teridentifikasi,49,1529,111,1538,116,10,6,1533.65,113.53
90,Tree - jenis belum teridentifikasi,49,1636,113,1643,121,8,9,1639.53,116.55
91,Tree - jenis belum teridentifikasi,318,1177,109,1205,129,29,21,1191.35,118.69
92,Tree - jenis belum teridentifikasi,103,495,119,508,133,14,15,501.14,124.43
93,Tree - jenis belum teridentifikasi,208,541,113,561,131,21,19,552.35,122.48
94,Tree - jenis belum teridentifikasi,336,384,103,404,132,21,30,391.37,119.81
95,Tree - jenis belum teridentifikasi,100,1136,114,1149,126,14,13,1141.68,120.42
96,Tree - jenis belum teridentifikasi,69,578,116,586,127,9,12,581.77,122.22
97,Tree - jenis belum teridentifikasi,177,1296,119,1310,133,15,15,1302.86,125.5
98,Tree - jenis belum teridentifikasi,51,425,125,430,135,6,11,427.88,129.49
99,Tree - jenis belum teridentifikasi,196,470,121,487,134,18,14,478.88,128.15
100,Tree - jenis belum teridentifikasi,147,524,123,540,134,17,12,532.41,127.88
101,Tree - jenis belum teridentifikasi,203,1345,120,1363,136,19,17,1354.02,128.36
102,Tree - jenis belum teridentifikasi,953,1203,116,1255,152,53,37,1227.6,133.47
103,Tree - jenis belum teridentifikasi,345,1308,113,1341,141,34,29,1322.2,128.44
104,Tree - jenis belum teridentifikasi,451,801,121,826,147,26,27,814.91,134.42
105,Tree - jenis belum teridentifikasi,257,2024,123,2047,145,24,23,2034.96,134.92
106,Tree - jenis belum teridentifikasi,93,597,128,610,143,14,16,603.68,136.47
107,Tree - jenis belum teridentifikasi,521,450,122,482,154,33,33,466.02,141.57
108,Tree - jenis belum teridentifikasi,47,621,136,630,143,10,8,625.81,139.64
109,Tree - jenis belum teridentifikasi,40,1970,137,1977,143,8,7,1973.15,140.43
110,Tree - jenis belum teridentifikasi,101,1329,138,1341,147,13,10,1335.31,142.6
111,Tree - jenis belum teridentifikasi,194,1645,136,1663,152,19,17,1656.87,143.26
112,Tree - jenis belum teridentifikasi,195,553,136,574,153,22,18,562.26,144.19
113,Tree - jenis belum teridentifikasi,505,1350,132,1377,158,28,27,1362.05,144.95
114,Tree - jenis belum teridentifikasi,130,1380,133,1388,162,9,30,1384.5,149.42
115,Tree - jenis belum teridentifikasi,198,390,137,405,159,16,23,396.98,148.28
116,Tree - jenis belum teridentifikasi,410,406,134,436,169,31,36,419.41,152.29
117,Tree - jenis belum teridentifikasi,588,1179,131,1215,162,37,32,1193.14,148.64
118,Tree - jenis belum teridentifikasi,1419,463,120,516,191,54,72,494.54,159.8
119,Tree - jenis belum teridentifikasi,977,1124,118,1165,161,42,44,1145.12,144.83
120,Tree - jenis belum teridentifikasi,562,516,138,551,165,36,28,535.35,151.44
121,Tree - jenis belum teridentifikasi,31,2001,152,2006,158,6,7,2003.45,154.61
122,Tree - jenis belum teridentifikasi,195,463,150,481,168,19,19,473.08,157.33
123,Tree - jenis belum teridentifikasi,118,2034,146,2047,158,14,13,2041.3,152.6
124,Tree - jenis belum teridentifikasi,128,1287,150,1303,162,17,13,1293.41,156.14
125,Tree - jenis belum teridentifikasi,88,1656,156,1663,170,8,15,1660.4,162.15
126,Tree - jenis belum teridentifikasi,99,437,154,449,167,13,14,443.54,162.11
127,Tree - jenis belum teridentifikasi,1514,1244,137,1285,201,42,65,1264.93,166.13
128,Tree - jenis belum teridentifikasi,255,561,155,584,172,24,18,573.77,162.74
129,Tree - jenis belum teridentifikasi,47,1323,161,1327,171,5,11,1325.06,165.66
130,Tree - jenis belum teridentifikasi,232,400,156,420,175,21,20,410.2,165.63
131,Tree - jenis belum teridentifikasi,4086,753,135,835,216,83,82,796.92,172.67
132,Tree - jenis belum teridentifikasi,37,704,166,710,173,7,8,707.19,169.27
133,Tree - jenis belum teridentifikasi,133,550,169,560,191,11,23,556.05,178.71
134,Tree - jenis belum teridentifikasi,474,1354,159,1383,193,30,35,1367.76,174.16
135,Tree - jenis belum teridentifikasi,217,391,166,404,186,14,21,396.77,175.65
136,Tree - jenis belum teridentifikasi,779,509,156,542,201,34,46,524.86,176.65
137,Tree - jenis belum teridentifikasi,154,539,172,549,195,11,24,544.54,181.81
138,Tree - jenis belum teridentifikasi,71,1316,171,1326,180,11,10,1321.58,175.61
139,Tree - jenis belum teridentifikasi,48,565,176,573,183,9,8,568.52,179.48
140,Tree - jenis belum teridentifikasi,146,603,178,621,188,19,11,611.95,182.76
141,Tree - jenis belum teridentifikasi,5049,1427,153,1529,222,103,70,1480.46,186.5
142,Tree - jenis belum teridentifikasi,321,1281,173,1310,197,30,25,1296.06,185.69
143,Tree - jenis belum teridentifikasi,25,742,187,749,191,8,5,745.68,188.96
144,Tree - jenis belum teridentifikasi,251,384,160,395,202,12,43,387.25,182.8
145,Tree - jenis belum teridentifikasi,79,701,186,711,198,11,13,705.71,192.16
146,Tree - jenis belum teridentifikasi,427,400,182,422,208,23,27,410.2,194.83
147,Tree - jenis belum teridentifikasi,133,1321,186,1338,199,18,14,1328.74,193.86
148,Tree - jenis belum teridentifikasi,617,487,180,524,212,38,33,505.22,196.53
149,Tree - jenis belum teridentifikasi,45,565,192,574,199,10,8,568.87,194.69
150,Tree - jenis belum teridentifikasi,59,1719,191,1730,197,12,7,1724.19,193.78
151,Tree - jenis belum teridentifikasi,70,1350,191,1362,198,13,8,1356.26,194.66
152,Tree - jenis belum teridentifikasi,78,468,192,484,198,17,7,475.71,194.82
153,Tree - jenis belum teridentifikasi,117,454,185,464,202,11,18,459.99,194.03
154,Tree - jenis belum teridentifikasi,149,588,185,599,206,12,22,593.62,196.5
155,Tree - jenis belum teridentifikasi,146,1284,196,1301,210,18,15,1291.95,202.36
156,Tree - jenis belum teridentifikasi,75,32,204,37,218,6,15,34.13,211.4
157,Tree - jenis belum teridentifikasi,102,555,203,566,214,12,12,561.09,208.56
158,Tree - jenis belum teridentifikasi,70,294,206,302,215,9,10,298.31,210.71
159,Tree - jenis belum teridentifikasi,57,675,207,679,222,5,16,677.16,214.02
160,Tree - jenis belum teridentifikasi,83,746,205,756,215,11,11,751.04,210.69
161,Tree - jenis belum teridentifikasi,158,516,204,534,220,19,17,526.23,213.21
162,Tree - jenis belum teridentifikasi,460,599,192,624,230,26,39,611.3,213.35
163,Tree - jenis belum teridentifikasi,452,384,209,422,238,39,30,404.39,223.07
164,Tree - jenis belum teridentifikasi,146,432,213,444,227,13,15,438.2,220.03
165,Tree - jenis belum teridentifikasi,131,693,212,703,228,11,17,698.08,220.11
166,Tree - jenis belum teridentifikasi,34,313,218,320,222,8,5,315.94,220.03
167,Tree - jenis belum teridentifikasi,212,444,213,470,229,27,17,454.73,220.82
168,Tree - jenis belum teridentifikasi,230,473,217,499,235,27,19,485.66,225.73
169,Tree - jenis belum teridentifikasi,83,629,224,639,234,11,11,634.42,228.98
170,Tree - jenis belum teridentifikasi,295,530,219,547,247,18,29,539.0,232.43
171,Tree - jenis belum teridentifikasi,90,643,224,651,236,9,13,646.92,230.26
172,Tree - jenis belum teridentifikasi,382,503,220,530,247,28,28,515.8,233.05
173,Tree - jenis belum teridentifikasi,95,661,227,672,239,12,13,666.38,232.75
174,Tree - jenis belum teridentifikasi,103,549,225,560,244,12,20,554.52,235.02
175,Tree - jenis belum teridentifikasi,138,675,228,696,240,22,13,686.88,234.67
176,Tree - jenis belum teridentifikasi,327,576,224,609,246,34,23,591.99,233.83
177,Tree - jenis belum teridentifikasi,87,493,225,503,240,11,16,497.71,234.3
178,Tree - jenis belum teridentifikasi,245,394,232,411,254,18,23,402.99,242.16
179,Tree - jenis belum teridentifikasi,296,418,230,447,248,30,19,431.42,239.41
180,Tree - jenis belum teridentifikasi,101,456,233,472,245,17,13,465.92,239.46
181,Tree - jenis belum teridentifikasi,60,623,232,632,246,10,15,626.18,240.67
182,Tree - jenis belum teridentifikasi,157,560,235,575,253,16,19,569.17,245.15
183,Tree - jenis belum teridentifikasi,75,541,247,552,255,12,9,546.88,250.56
184,Tree - jenis belum teridentifikasi,106,677,243,688,256,12,14,682.44,250.01
185,Tree - jenis belum teridentifikasi,221,1598,242,1616,260,19,19,1605.18,251.67
186,Tree - jenis belum teridentifikasi,200,647,238,665,259,19,22,657.65,250.87
187,Tree - jenis belum teridentifikasi,312,692,240,716,260,25,21,704.76,251.75
188,Tree - jenis belum teridentifikasi,224,384,239,395,264,12,26,388.17,252.57
189,Tree - jenis belum teridentifikasi,79,467,253,479,265,13,13,472.63,259.1
190,Tree - jenis belum teridentifikasi,360,612,247,637,282,26,36,622.85,261.55
191,Tree - jenis belum teridentifikasi,121,639,254,651,270,13,17,644.58,261.78
192,Tree - jenis belum teridentifikasi,181,392,256,414,272,23,17,403.24,263.35
193,Tree - jenis belum teridentifikasi,452,507,243,540,277,34,35,525.75,261.71
194,Tree - jenis belum teridentifikasi,470,768,249,798,276,31,28,779.79,262.74
195,Tree - jenis belum teridentifikasi,346,478,246,506,278,29,33,491.47,260.51
196,Tree - jenis belum teridentifikasi,548,1600,259,1634,282,35,24,1616.13,270.23
197,Tree - jenis belum teridentifikasi,277,560,253,586,274,27,22,571.86,263.6
198,Tree - jenis belum teridentifikasi,69,429,264,439,275,11,12,433.32,269.8
199,Tree - jenis belum teridentifikasi,188,598,253,612,277,15,25,605.9,268.24
200,Tree - jenis belum teridentifikasi,124,647,266,663,277,17,12,655.22,271.21
201,Tree - jenis belum teridentifikasi,452,536,256,564,283,29,28,550.58,271.86
202,Tree - jenis belum teridentifikasi,478,577,256,600,297,24,42,588.47,277.13
203,Tree - jenis belum teridentifikasi,108,397,272,410,286,14,15,403.97,278.93
204,Tree - jenis belum teridentifikasi,578,670,256,698,289,29,34,683.47,273.26
205,Tree - jenis belum teridentifikasi,64,422,278,431,290,10,13,425.91,283.31
206,Tree - jenis belum teridentifikasi,110,766,270,774,286,9,17,769.57,278.94
207,Tree - jenis belum teridentifikasi,117,495,279,507,290,13,12,501.54,284.19
208,Tree - jenis belum teridentifikasi,1693,683,260,742,311,60,52,713.51,285.92
209,Tree - jenis belum teridentifikasi,107,435,280,454,291,20,12,444.71,285.27
210,Tree - jenis belum teridentifikasi,172,592,287,607,306,16,20,599.17,295.75
211,Tree - jenis belum teridentifikasi,61,2010,288,2019,296,10,9,2014.03,291.57
212,Tree - jenis belum teridentifikasi,335,513,281,535,302,23,22,523.51,291.47
213,Tree - jenis belum teridentifikasi,386,461,278,491,309,31,32,477.26,293.49
214,Tree - jenis belum teridentifikasi,44,426,289,431,298,6,10,428.45,294.25
215,Tree - jenis belum teridentifikasi,274,532,290,553,310,22,21,544.14,298.62
216,Tree - jenis belum teridentifikasi,425,562,279,586,308,25,30,572.22,295.2
217,Tree - jenis belum teridentifikasi,893,656,281,691,327,36,47,675.4,304.7
218,Tree - jenis belum teridentifikasi,753,613,271,651,313,39,43,633.14,295.28
219,Tree - jenis belum teridentifikasi,272,741,288,765,311,25,24,752.83,301.4
220,Tree - jenis belum teridentifikasi,31,2030,307,2037,312,8,6,2033.48,309.45
221,Tree - jenis belum teridentifikasi,316,519,299,540,326,22,28,529.97,313.56
222,Tree - jenis belum teridentifikasi,309,728,310,750,337,23,28,739.9,319.41
223,Tree - jenis belum teridentifikasi,77,472,311,482,322,11,12,477.26,316.03
224,Tree - jenis belum teridentifikasi,118,1967,305,1981,322,15,18,1973.12,315.52
225,Tree - jenis belum teridentifikasi,242,395,301,414,324,20,24,401.42,312.72
226,Tree - jenis belum teridentifikasi,583,691,302,720,332,30,31,703.72,315.83
227,Tree - jenis belum teridentifikasi,398,441,305,468,331,28,27,453.27,318.99
228,Tree - jenis belum teridentifikasi,691,573,300,621,336,49,37,598.3,318.51
229,Tree - jenis belum teridentifikasi,549,546,303,575,339,30,37,559.5,324.33
230,Tree - jenis belum teridentifikasi,347,483,309,509,335,27,27,495.56,321.41
231,Tree - jenis belum teridentifikasi,178,1951,313,1966,330,16,18,1958.44,323.12
232,Tree - jenis belum teridentifikasi,134,2009,320,2022,336,14,17,2014.4,328.41
233,Tree - jenis belum teridentifikasi,199,609,320,626,344,18,25,619.58,329.71
234,Tree - jenis belum teridentifikasi,216,401,320,416,337,16,18,409.02,329.11
235,Tree - jenis belum teridentifikasi,176,468,323,486,340,19,18,476.02,331.64
236,Tree - jenis belum teridentifikasi,103,1981,324,1992,335,12,12,1986.86,330.57
237,Tree - jenis belum teridentifikasi,543,696,320,730,348,35,29,715.8,335.18
238,Tree - jenis belum teridentifikasi,116,534,329,548,341,15,13,541.09,335.45
239,Tree - jenis belum teridentifikasi,599,2007,322,2047,356,41,35,2029.5,338.89
240,Tree - jenis belum teridentifikasi,900,667,326,696,369,30,44,679.85,345.22
241,Tree - jenis belum teridentifikasi,247,1996,334,2014,367,19,34,2004.22,350.66
242,Tree - jenis belum teridentifikasi,1643,1627,318,1672,367,46,50,1648.59,341.66
243,Tree - jenis belum teridentifikasi,237,1968,333,1992,353,25,21,1979.14,344.2
244,Tree - jenis belum teridentifikasi,187,517,335,532,354,16,20,524.98,344.41
245,Tree - jenis belum teridentifikasi,162,590,337,612,352,23,16,602.01,345.85
246,Tree - jenis belum teridentifikasi,1512,626,308,672,370,47,63,648.1,337.7
247,Tree - jenis belum teridentifikasi,493,487,329,519,363,33,35,503.17,346.6
248,Tree - jenis belum teridentifikasi,357,420,331,461,354,42,24,444.48,341.95
249,Tree - jenis belum teridentifikasi,33,538,343,544,351,7,9,541.15,347.58
250,Tree - jenis belum teridentifikasi,822,384,331,418,368,35,38,400.44,348.88
251,Tree - jenis belum teridentifikasi,352,466,341,490,368,25,28,479.39,353.42
252,Tree - jenis belum teridentifikasi,101,612,346,627,357,16,12,620.3,350.95
253,Tree - jenis belum teridentifikasi,70,573,347,583,356,11,10,578.07,352.46
254,Tree - jenis belum teridentifikasi,192,549,346,569,361,21,16,559.41,354.59
255,Tree - jenis belum teridentifikasi,31,122,353,127,359,6,7,124.84,356.1
256,Tree - jenis belum teridentifikasi,466,692,348,719,371,28,24,708.36,358.39
257,Tree - jenis belum teridentifikasi,325,1973,351,2001,370,29,20,1986.74,359.71
258,Tree - jenis belum teridentifikasi,130,1956,358,1970,371,15,14,1962.6,364.57
259,Tree - jenis belum teridentifikasi,377,401,355,426,379,26,25,415.02,368.09
260,Tree - jenis belum teridentifikasi,172,503,357,518,375,16,19,510.92,365.12
261,Tree - jenis belum teridentifikasi,223,591,356,610,374,20,19,601.0,364.99
262,Tree - jenis belum teridentifikasi,57,1917,361,1924,372,8,12,1920.32,366.12
263,Tree - jenis belum teridentifikasi,439,428,355,454,384,27,30,440.86,369.17
264,Tree - jenis belum teridentifikasi,224,533,360,553,377,21,18,543.97,367.75
265,Tree - jenis belum teridentifikasi,182,680,361,700,375,21,15,691.32,368.76
266,Tree - jenis belum teridentifikasi,71,2014,365,2024,374,11,10,2019.01,369.06
267,Tree - jenis belum teridentifikasi,226,725,356,743,376,19,21,735.12,368.15
268,Tree - jenis belum teridentifikasi,243,441,367,479,399,39,33,463.03,382.27
269,Tree - jenis belum teridentifikasi,698,637,362,672,394,36,33,655.08,375.51
270,Tree - jenis belum teridentifikasi,233,705,371,724,389,20,19,713.84,378.49
271,Tree - jenis belum teridentifikasi,301,613,358,632,383,20,26,622.53,372.96
272,Tree - jenis belum teridentifikasi,126,476,372,494,383,19,12,484.44,379.16
273,Tree - jenis belum teridentifikasi,66,499,377,509,383,11,7,504.23,380.35
274,Tree - jenis belum teridentifikasi,233,532,377,555,395,24,19,544.62,385.31
275,Tree - jenis belum teridentifikasi,234,586,374,602,397,17,24,595.18,384.96
276,Tree - jenis belum teridentifikasi,58,930,384,941,390,12,7,935.29,386.09
277,Tree - jenis belum teridentifikasi,155,1913,372,1924,391,12,20,1918.45,383.75
278,Tree - jenis belum teridentifikasi,119,914,384,929,393,16,10,920.95,387.57
279,Tree - jenis belum teridentifikasi,299,624,381,649,395,26,15,635.92,388.36
280,Tree - jenis belum teridentifikasi,335,689,380,708,403,20,24,697.57,391.4
281,Tree - jenis belum teridentifikasi,186,1925,383,1937,402,13,20,1931.75,391.04
282,Tree - jenis belum teridentifikasi,209,993,384,1012,396,20,13,1002.22,389.0
283,Tree - jenis belum teridentifikasi,449,384,377,407,403,24,27,396.39,391.48
284,Tree - jenis belum teridentifikasi,1007,555,358,589,412,35,55,569.51,385.47
285,Tree - jenis belum teridentifikasi,113,600,386,610,402,11,17,605.41,394.33
286,Tree - jenis belum teridentifikasi,353,505,385,542,407,38,23,524.3,398.71
287,Tree - jenis belum teridentifikasi,31,1036,394,1043,399,8,6,1039.29,396.74
288,Tree - jenis belum teridentifikasi,93,476,389,487,402,12,14,482.49,395.95
289,Tree - jenis belum teridentifikasi,36,53,397,60,405,8,9,55.78,400.89
290,Tree - jenis belum teridentifikasi,354,611,391,635,414,25,24,624.41,401.83
291,Tree - jenis belum teridentifikasi,634,664,372,689,411,26,40,678.04,394.48
292,Tree - jenis belum teridentifikasi,37,984,401,990,406,7,6,987.24,403.51
293,Tree - jenis belum teridentifikasi,2647,1938,371,2003,429,66,59,1974.19,402.44
294,Tree - jenis belum teridentifikasi,118,499,398,512,412,14,15,504.14,405.85
295,Tree - jenis belum teridentifikasi,537,636,392,664,418,29,27,648.9,405.36
296,Tree - jenis belum teridentifikasi,265,693,403,706,427,14,25,699.2,414.12
297,Tree - jenis belum teridentifikasi,308,384,403,403,428,20,26,392.91,413.32
298,Tree - jenis belum teridentifikasi,193,593,402,607,422,15,21,601.21,411.89
299,Tree - jenis belum teridentifikasi,58,404,405,415,414,12,10,410.95,410.43
300,Tree - jenis belum teridentifikasi,3030,2004,382,2047,486,44,105,2029.72,422.2
301,Tree - jenis belum teridentifikasi,199,464,405,485,425,22,21,475.59,413.48
302,Tree - jenis belum teridentifikasi,200,525,406,539,425,15,20,532.03,414.27
303,Tree - jenis belum teridentifikasi,1874,1706,389,1778,449,73,61,1742.65,415.64
304,Tree - jenis belum teridentifikasi,716,640,410,685,439,46,30,663.76,422.45
305,Tree - jenis belum teridentifikasi,731,531,400,563,450,33,51,547.07,425.84
306,Tree - jenis belum teridentifikasi,286,0,403,16,427,17,25,6.01,414.06
307,Tree - jenis belum teridentifikasi,605,1091,412,1131,439,41,28,1109.0,425.14
308,Tree - jenis belum teridentifikasi,94,563,420,574,431,12,12,569.15,425.1
309,Tree - jenis belum teridentifikasi,453,1370,415,1390,441,21,27,1379.56,428.0
310,Tree - jenis belum teridentifikasi,166,514,417,528,432,15,16,520.84,424.92
311,Tree - jenis belum teridentifikasi,112,615,421,624,439,10,19,619.59,429.21
312,Tree - jenis belum teridentifikasi,219,495,411,515,436,21,26,505.33,426.03
313,Tree - jenis belum teridentifikasi,375,1800,421,1827,439,28,19,1812.91,429.71
314,Tree - jenis belum teridentifikasi,141,683,428,699,442,17,15,690.65,433.89
315,Tree - jenis belum teridentifikasi,295,461,423,483,442,23,20,471.79,432.97
316,Tree - jenis belum teridentifikasi,2702,889,405,950,474,62,70,919.74,435.83
317,Tree - jenis belum teridentifikasi,329,175,426,201,447,27,22,186.4,436.36
318,Tree - jenis belum teridentifikasi,330,337,428,368,444,32,17,353.54,434.62
319,Tree - jenis belum teridentifikasi,272,374,428,396,446,23,19,385.58,436.31
320,Tree - jenis belum teridentifikasi,391,52,425,73,446,22,22,63.21,434.67
321,Tree - jenis belum teridentifikasi,479,23,427,52,448,30,22,38.08,436.75
322,Tree - jenis belum teridentifikasi,315,104,416,118,445,15,30,111.2,431.35
323,Tree - jenis belum teridentifikasi,181,663,431,682,444,20,14,673.53,437.91
324,Tree - jenis belum teridentifikasi,483,128,428,171,444,44,17,149.8,435.91
325,Tree - jenis belum teridentifikasi,1307,204,428,270,470,67,43,232.12,442.44
326,Tree - jenis belum teridentifikasi,45,575,441,585,446,11,6,579.64,443.38
327,Tree - jenis belum teridentifikasi,265,260,430,285,448,26,19,271.94,439.79
328,Tree - jenis belum teridentifikasi,615,287,428,334,456,48,29,311.19,440.07
329,Tree - jenis belum teridentifikasi,280,395,433,416,453,22,21,405.27,443.02
