instance_id,tree_type,area_pixels,bbox_x,bbox_y,bbox_x2,bbox_y2,bbox_width,bbox_height,centroid_x,centroid_y
32,Tree - jenis belum teridentifikasi,173,1535,63,1548,92,14,30,1539.53,73.83
33,Tree - jenis belum teridentifikasi,3006,361,46,436,103,76,58,397.42,71.4
34,Tree - jenis belum teridentifikasi,270,1288,68,1312,91,25,24,1302.41,78.26
35,Tree - jenis belum teridentifikasi,945,62,63,107,106,46,44,85.05,81.84
36,Tree - jenis belum teridentifikasi,913,1443,50,1485,100,43,51,1467.58,80.94
37,Tree - jenis belum teridentifikasi,358,1576,68,1597,96,22,29,1585.98,82.7
38,Tree - jenis belum teridentifikasi,268,1509,73,1529,92,21,20,1519.23,81.8
39,Tree - jenis belum teridentifikasi,88,49,76,57,88,9,13,52.19,82.77
40,Tree - jenis belum teridentifikasi,244,105,78,128,92,24,15,116.21,84.52
41,Tree - jenis belum teridentifikasi,329,678,73,701,94,24,22,690.78,84.3
42,Tree - jenis belum teridentifikasi,29,1126,82,1131,87,6,6,1128.38,84.79
43,Tree - jenis belum teridentifikasi,29,1424,83,1429,88,6,6,1426.21,85.28
44,Tree - jenis belum teridentifikasi,238,1359,78,1380,92,22,15,1369.05,84.84
45,Tree - jenis belum teridentifikasi,1767,1245,21,1286,93,42,73,1266.35,64.99
46,Tree - jenis belum teridentifikasi,1678,1311,52,1363,108,53,57,1334.97,83.96
47,Tree - jenis belum teridentifikasi,250,92,85,110,104,19,20,101.24,94.49
48,Tree - jenis belum teridentifikasi,773,1383,62,1422,106,40,45,1400.08,87.6
49,Tree - jenis belum teridentifikasi,1967,399,71,461,123,63,53,431.16,96.64
50,Tree - jenis belum teridentifikasi,610,488,79,511,109,24,31,500.23,94.83
51,Tree - jenis belum teridentifikasi,2117,1614,78,1663,136,50,59,1642.14,104.98
52,Tree - jenis belum teridentifikasi,80,1519,92,1532,102,14,11,1526.45,97.86
53,Tree - jenis belum teridentifikasi,822,460,80,487,119,28,40,473.28,99.88
54,Tree - jenis belum teridentifikasi,518,659,86,687,112,29,27,671.86,98.67
55,Tree - jenis belum teridentifikasi,253,1367,91,1383,109,17,19,1374.14,99.61
56,Tree - jenis belum teridentifikasi,350,1347,87,1366,110,20,24,1357.12,99.71
57,Tree - jenis belum teridentifikasi,508,31,82,64,113,34,32,48.16,101.58
58,Tree - jenis belum teridentifikasi,749,1240,94,1279,115,40,22,1260.48,103.78
59,Tree - jenis belum teridentifikasi,704,1483,78,1514,117,32,40,1496.42,99.03
60,Tree - jenis belum teridentifikasi,276,1599,91,1616,112,18,22,1607.11,102.18
61,Tree - jenis belum teridentifikasi,485,10,82,32,112,23,31,20.57,97.31
62,Tree - jenis belum teridentifikasi,1219,100,91,146,151,47,61,125.52,112.91
63,Tree - jenis belum teridentifikasi,428,1392,99,1424,124,33,26,1409.36,111.0
64,Tree - jenis belum teridentifikasi,913,734,92,778,126,45,35,754.3,109.29
65,Tree - jenis belum teridentifikasi,540,1531,83,1561,125,31,43,1544.68,104.46
66,Tree - jenis belum teridentifikasi,498,1456,101,1481,133,26,33,1468.97,113.79
67,Tree - jenis belum teridentifikasi,342,82,104,103,125,22,22,93.08,115.16
68,Tree - jenis belum teridentifikasi,791,1423,87,1453,133,31,47,1436.98,110.58
69,Tree - jenis belum teridentifikasi,159,1446,109,1458,127,13,19,1451.38,117.15
70,Tree - jenis belum teridentifikasi,518,633,105,665,130,33,26,648.56,117.23
71,Tree - jenis belum teridentifikasi,1005,1326,107,1380,136,55,30,1348.89,119.46
72,Tree - jenis belum teridentifikasi,1049,429,101,459,152,31,52,446.35,127.16
73,Tree - jenis belum teridentifikasi,1298,1565,84,1613,142,49,59,1591.76,116.86
74,Tree - jenis belum teridentifikasi,649,109,119,137,152,29,34,123.47,135.21
75,Tree - jenis belum teridentifikasi,352,1483,118,1513,133,31,16,1497.86,125.45
76,Tree - jenis belum teridentifikasi,518,458,118,479,148,22,31,468.02,133.28
77,Tree - jenis belum teridentifikasi,1566,690,110,747,159,58,50,718.19,134.05
78,Tree - jenis belum teridentifikasi,370,617,122,640,148,24,27,628.42,133.7
79,Tree - jenis belum teridentifikasi,345,1103,125,1129,146,27,22,1117.13,134.01
80,Tree - jenis belum teridentifikasi,112,1400,128,1411,144,12,17,1406.39,134.7
81,Tree - jenis belum teridentifikasi,99,1082,126,1091,139,10,14,1086.56,133.49
82,Tree - jenis belum teridentifikasi,1076,1606,120,1644,164,39,45,1626.51,140.9
83,Tree - jenis belum teridentifikasi,1095,1551,105,1584,163,34,59,1568.34,136.1
84,Tree - jenis belum teridentifikasi,558,66,124,93,157,28,34,78.49,140.19
85,Tree - jenis belum teridentifikasi,413,1344,128,1376,151,33,24,1360.44,139.91
86,Tree - jenis belum teridentifikasi,903,483,115,517,155,35,41,500.32,137.81
87,Tree - jenis belum teridentifikasi,413,1640,137,1663,161,24,25,1652.7,147.79
88,Tree - jenis belum teridentifikasi,1104,19,106,60,160,42,55,36.66,131.05
89,Tree - jenis belum teridentifikasi,309,600,134,621,155,22,22,611.26,144.3
90,Tree - jenis belum teridentifikasi,4220,1250,91,1339,181,90,91,1297.63,135.0
91,Tree - jenis belum teridentifikasi,676,1519,125,1551,158,33,34,1535.58,142.65
92,Tree - jenis belum teridentifikasi,1610,1465,130,1524,173,60,44,1494.34,151.02
93,Tree - jenis belum teridentifikasi,679,90,125,116,167,27,43,103.84,144.85
94,Tree - jenis belum teridentifikasi,287,1582,141,1605,159,24,19,1592.18,148.95
95,Tree - jenis belum teridentifikasi,137,1698,130,1707,155,10,26,1703.58,144.42
96,Tree - jenis belum teridentifikasi,1193,34,118,74,178,41,61,53.13,150.74
97,Tree - jenis belum teridentifikasi,1295,1427,127,1472,176,46,50,1451.7,151.43
98,Tree - jenis belum teridentifikasi,328,1367,141,1392,161,26,21,1379.82,152.83
99,Tree - jenis belum teridentifikasi,2034,0,88,32,187,33,100,11.12,141.19
100,Tree - jenis belum teridentifikasi,90,1152,151,1158,168,7,18,1154.23,158.41
101,Tree - jenis belum teridentifikasi,634,567,147,608,180,42,34,589.54,162.65
102,Tree - jenis belum teridentifikasi,600,76,146,103,182,28,37,86.8,163.08
103,Tree - jenis belum teridentifikasi,407,477,154,502,177,26,24,487.02,163.91
104,Tree - jenis belum teridentifikasi,647,1326,142,1351,188,26,47,1338.14,164.96
105,Tree - jenis belum teridentifikasi,223,1519,159,1537,173,19,15,1528.49,166.0
106,Tree - jenis belum teridentifikasi,35,117,165,123,171,7,7,120.8,167.89
107,Tree - jenis belum teridentifikasi,649,448,147,477,189,30,43,464.99,166.58
108,Tree - jenis belum teridentifikasi,591,1555,155,1583,195,29,41,1568.7,173.26
109,Tree - jenis belum teridentifikasi,558,1342,148,1374,185,33,38,1359.11,165.75
110,Tree - jenis belum teridentifikasi,1768,1381,129,1441,197,61,69,1416.11,164.89
111,Tree - jenis belum teridentifikasi,441,1463,163,1492,186,30,24,1480.0,175.43
112,Tree - jenis belum teridentifikasi,628,1592,155,1621,187,30,33,1605.61,169.41
113,Tree - jenis belum teridentifikasi,242,1646,157,1663,180,18,24,1655.85,169.85
114,Tree - jenis belum teridentifikasi,449,1623,162,1648,187,26,26,1635.78,175.0
115,Tree - jenis belum teridentifikasi,409,1487,165,1509,191,23,27,1498.34,178.78
116,Tree - jenis belum teridentifikasi,954,1370,161,1405,198,36,38,1390.07,179.47
117,Tree - jenis belum teridentifikasi,268,90,173,113,191,24,19,101.55,182.4
118,Tree - jenis belum teridentifikasi,408,1147,161,1168,195,22,35,1159.88,180.22
119,Tree - jenis belum teridentifikasi,740,8,162,43,199,36,38,27.6,183.28
120,Tree - jenis belum teridentifikasi,634,544,166,576,195,33,30,557.56,181.17
121,Tree - jenis belum teridentifikasi,802,43,170,80,204,38,35,61.18,185.13
122,Tree - jenis belum teridentifikasi,180,1582,180,1596,196,15,17,1589.57,189.06
123,Tree - jenis belum teridentifikasi,147,1648,183,1663,198,16,16,1657.31,191.34
124,Tree - jenis belum teridentifikasi,185,71,188,88,201,18,14,79.81,194.05
125,Tree - jenis belum teridentifikasi,908,1440,176,1492,208,53,33,1465.2,192.71
126,Tree - jenis belum teridentifikasi,220,1670,184,1686,200,17,17,1678.35,192.75
127,Tree - jenis belum teridentifikasi,749,1499,170,1525,212,27,43,1513.12,192.56
128,Tree - jenis belum teridentifikasi,176,1555,185,1572,200,18,16,1563.2,193.6
129,Tree - jenis belum teridentifikasi,34,1635,193,1642,200,8,8,1638.47,196.74
130,Tree - jenis belum teridentifikasi,343,642,185,664,207,23,23,652.7,196.14
131,Tree - jenis belum teridentifikasi,654,1351,185,1387,215,37,31,1369.62,199.28
132,Tree - jenis belum teridentifikasi,1459,1522,159,1563,227,42,69,1541.4,194.41
133,Tree - jenis belum teridentifikasi,380,1601,187,1630,211,30,25,1613.11,199.55
134,Tree - jenis belum teridentifikasi,872,514,192,559,218,46,27,538.44,204.77
135,Tree - jenis belum teridentifikasi,765,1419,186,1446,244,28,59,1433.33,214.72
136,Tree - jenis belum teridentifikasi,66,1659,199,1663,214,5,16,1661.35,206.0
137,Tree - jenis belum teridentifikasi,552,0,188,32,216,33,29,14.27,202.76
138,Tree - jenis belum teridentifikasi,50,92,204,99,214,8,11,94.74,208.36
139,Tree - jenis belum teridentifikasi,247,1107,199,1128,214,22,16,1118.66,207.42
140,Tree - jenis belum teridentifikasi,20,1178,203,1182,209,5,7,1180.5,206.1
141,Tree - jenis belum teridentifikasi,126,62,201,80,212,19,12,70.8,205.75
142,Tree - jenis belum teridentifikasi,161,1152,200,1163,217,12,18,1157.88,207.68
143,Tree - jenis belum teridentifikasi,558,1395,197,1418,233,24,37,1407.96,212.47
144,Tree - jenis belum teridentifikasi,325,1129,203,1154,222,26,20,1141.15,212.11
145,Tree - jenis belum teridentifikasi,106,1554,204,1566,216,13,13,1560.13,210.94
146,Tree - jenis belum teridentifikasi,285,1382,203,1401,225,20,23,1391.76,213.59
147,Tree - jenis belum teridentifikasi,230,1568,200,1584,223,17,24,1576.24,212.37
148,Tree - jenis belum teridentifikasi,624,1478,195,1504,235,27,41,1490.39,214.9
149,Tree - jenis belum teridentifikasi,213,1462,209,1477,226,16,18,1468.88,216.61
150,Tree - jenis belum teridentifikasi,527,24,198,50,226,27,29,38.55,213.75
151,Tree - jenis belum teridentifikasi,62,52,215,66,220,15,6,59.26,217.37
152,Tree - jenis belum teridentifikasi,63,72,212,79,223,8,12,75.14,218.16
153,Tree - jenis belum teridentifikasi,325,1589,211,1616,231,28,21,1605.21,219.61
154,Tree - jenis belum teridentifikasi,52,1630,216,1638,223,9,8,1633.75,220.15
155,Tree - jenis belum teridentifikasi,1128,1507,213,1552,253,46,41,1528.23,231.0
156,Tree - jenis belum teridentifikasi,133,1583,223,1594,239,12,17,1588.23,230.17
157,Tree - jenis belum teridentifikasi,248,1449,214,1462,238,14,25,1455.3,226.62
158,Tree - jenis belum teridentifikasi,41,64,228,69,235,6,8,66.29,231.27
159,Tree - jenis belum teridentifikasi,189,1359,222,1374,247,16,26,1366.02,234.26
160,Tree - jenis belum teridentifikasi,566,1136,223,1175,245,40,23,1157.96,232.57
161,Tree - jenis belum teridentifikasi,170,31,226,49,242,19,17,38.15,232.76
162,Tree - jenis belum teridentifikasi,1032,0,211,33,254,34,44,13.31,233.48
163,Tree - jenis belum teridentifikasi,159,1649,232,1663,245,15,14,1656.17,237.42
164,Tree - jenis belum teridentifikasi,168,1556,231,1578,242,23,12,1565.58,236.19
165,Tree - jenis belum teridentifikasi,69,85,234,96,242,12,9,90.54,238.25
166,Tree - jenis belum teridentifikasi,186,1403,234,1420,248,18,15,1411.11,241.37
167,Tree - jenis belum teridentifikasi,35,1674,240,1678,247,5,8,1676.03,243.4
168,Tree - jenis belum teridentifikasi,193,1420,235,1435,257,16,23,1427.53,245.05
169,Tree - jenis belum teridentifikasi,62,58,249,67,258,10,10,61.81,253.68
170,Tree - jenis belum teridentifikasi,1391,1443,227,1484,281,42,55,1464.03,255.22
171,Tree - jenis belum teridentifikasi,1885,1469,217,1524,291,56,75,1498.71,255.13
172,Tree - jenis belum teridentifikasi,60,139,252,146,263,8,12,142.15,257.18
173,Tree - jenis belum teridentifikasi,264,1640,246,1663,269,24,24,1654.35,259.88
174,Tree - jenis belum teridentifikasi,485,561,245,589,270,29,26,572.78,258.16
175,Tree - jenis belum teridentifikasi,73,1298,256,1308,264,11,9,1303.56,259.59
176,Tree - jenis belum teridentifikasi,378,13,247,35,277,23,31,24.22,260.58
177,Tree - jenis belum teridentifikasi,1340,1152,239,1201,273,50,35,1176.01,258.43
178,Tree - jenis belum teridentifikasi,410,1369,242,1391,276,23,35,1380.39,262.64
179,Tree - jenis belum teridentifikasi,49,1632,259,1637,270,6,12,1634.1,265.08
180,Tree - jenis belum teridentifikasi,61,84,263,91,274,8,12,87.89,267.72
181,Tree - jenis belum teridentifikasi,39,880,262,885,270,6,9,882.13,266.08
182,Tree - jenis belum teridentifikasi,724,1524,243,1559,276,36,34,1541.98,261.2
183,Tree - jenis belum teridentifikasi,88,112,263,121,275,10,13,116.55,269.34
184,Tree - jenis belum teridentifikasi,170,44,268,54,291,11,24,50.24,278.38
185,Tree - jenis belum teridentifikasi,544,1420,254,1450,283,31,30,1433.07,270.78
186,Tree - jenis belum teridentifikasi,200,0,264,16,286,17,23,7.39,274.96
187,Tree - jenis belum teridentifikasi,43,129,274,139,279,11,6,134.77,277.05
188,Tree - jenis belum teridentifikasi,1424,1152,273,1202,316,51,44,1175.39,289.84
189,Tree - jenis belum teridentifikasi,271,137,263,161,288,25,26,148.65,278.2
190,Tree - jenis belum teridentifikasi,527,1561,264,1592,302,32,39,1576.95,285.39
191,Tree - jenis belum teridentifikasi,474,1507,271,1534,303,28,33,1521.67,286.75
192,Tree - jenis belum teridentifikasi,208,1536,277,1556,292,21,16,1545.7,283.91
193,Tree - jenis belum teridentifikasi,385,1380,268,1406,293,27,26,1392.45,281.75
194,Tree - jenis belum teridentifikasi,260,1592,274,1618,293,27,20,1603.12,284.31
195,Tree - jenis belum teridentifikasi,32,858,284,863,292,6,9,861.06,287.47
196,Tree - jenis belum teridentifikasi,120,1408,283,1424,293,17,11,1416.24,288.43
197,Tree - jenis belum teridentifikasi,43,196,286,202,293,7,8,199.37,289.7
198,Tree - jenis belum teridentifikasi,72,93,287,104,294,12,8,99.18,290.64
199,Tree - jenis belum teridentifikasi,142,1273,282,1279,304,7,23,1276.26,293.95
200,Tree - jenis belum teridentifikasi,330,1335,276,1355,304,21,29,1344.23,289.99
201,Tree - jenis belum teridentifikasi,118,28,285,40,300,13,16,34.46,291.87
202,Tree - jenis belum teridentifikasi,159,1441,284,1455,299,15,16,1448.44,293.07
203,Tree - jenis belum teridentifikasi,130,108,291,120,308,13,18,113.2,298.07
204,Tree - jenis belum teridentifikasi,299,864,292,889,307,26,16,876.57,299.32
205,Tree - jenis belum teridentifikasi,51,1304,296,1311,303,8,8,1308.02,299.65
206,Tree - jenis belum teridentifikasi,311,1198,287,1222,313,25,27,1210.75,299.4
207,Tree - jenis belum teridentifikasi,217,1347,295,1362,316,16,22,1354.65,304.82
208,Tree - jenis belum teridentifikasi,172,1505,295,1524,311,20,17,1515.51,302.92
209,Tree - jenis belum teridentifikasi,417,1553,287,1588,315,36,29,1569.49,302.94
210,Tree - jenis belum teridentifikasi,189,849,299,864,314,16,16,856.58,307.2
211,Tree - jenis belum teridentifikasi,362,0,286,28,318,29,33,13.45,301.96
212,Tree - jenis belum teridentifikasi,669,1360,282,1391,320,32,39,1373.08,302.17
213,Tree - jenis belum teridentifikasi,111,29,301,43,314,15,14,36.43,307.5
214,Tree - jenis belum teridentifikasi,83,125,302,138,314,14,13,129.94,308.81
215,Tree - jenis belum teridentifikasi,24,153,306,158,310,6,5,155.62,308.12
216,Tree - jenis belum teridentifikasi,394,1307,295,1343,317,37,23,1325.19,307.93
217,Tree - jenis belum teridentifikasi,212,879,302,895,316,17,15,887.81,309.85
218,Tree - jenis belum teridentifikasi,738,1398,295,1422,352,25,58,1408.13,319.81
219,Tree - jenis belum teridentifikasi,180,93,305,110,321,18,17,101.46,313.13
220,Tree - jenis belum teridentifikasi,61,1289,311,1299,320,11,10,1294.1,315.52
221,Tree - jenis belum teridentifikasi,155,1193,310,1210,323,18,14,1201.25,316.98
222,Tree - jenis belum teridentifikasi,110,1267,308,1279,320,13,13,1273.82,315.35
223,Tree - jenis belum teridentifikasi,210,1536,300,1549,323,14,24,1541.94,312.24
224,Tree - jenis belum teridentifikasi,179,105,312,128,328,24,17,115.72,319.42
225,Tree - jenis belum teridentifikasi,370,8,309,34,336,27,28,19.13,322.08
226,Tree - jenis belum teridentifikasi,159,72,312,91,333,20,22,81.85,322.22
227,Tree - jenis belum teridentifikasi,125,1334,312,1348,326,15,15,1340.7,319.51
228,Tree - jenis belum teridentifikasi,210,1349,314,1367,329,19,16,1358.15,321.95
229,Tree - jenis belum teridentifikasi,300,127,320,156,339,30,20,142.68,328.9
230,Tree - jenis belum teridentifikasi,165,1258,319,1273,333,16,15,1266.26,326.7
231,Tree - jenis belum teridentifikasi,98,842,320,856,332,15,13,849.9,326.1
232,Tree - jenis belum teridentifikasi,132,31,323,47,334,17,12,38.86,328.98
233,Tree - jenis belum teridentifikasi,70,1209,326,1222,335,14,10,1215.49,330.7
234,Tree - jenis belum teridentifikasi,633,1372,312,1402,346,31,35,1388.67,328.98
235,Tree - jenis belum teridentifikasi,65,84,329,95,336,12,8,90.29,332.52
236,Tree - jenis belum teridentifikasi,1520,1152,306,1208,368,57,63,1181.0,336.83
237,Tree - jenis belum teridentifikasi,878,1540,319,1581,354,42,36,1562.6,335.83
238,Tree - jenis belum teridentifikasi,671,1573,321,1605,366,33,46,1589.5,342.01
239,Tree - jenis belum teridentifikasi,90,1295,324,1302,342,8,19,1298.42,334.03
240,Tree - jenis belum teridentifikasi,291,156,324,181,349,26,26,169.84,337.42
241,Tree - jenis belum teridentifikasi,469,109,327,129,368,21,42,119.07,344.3
242,Tree - jenis belum teridentifikasi,59,1220,339,1229,349,10,11,1225.42,343.41
243,Tree - jenis belum teridentifikasi,119,1359,337,1375,349,17,13,1366.58,343.17
244,Tree - jenis belum teridentifikasi,422,26,333,59,366,34,34,42.45,348.64
245,Tree - jenis belum teridentifikasi,76,582,342,593,350,12,9,587.38,346.72
246,Tree - jenis belum teridentifikasi,291,1263,335,1283,360,21,26,1272.7,346.76
247,Tree - jenis belum teridentifikasi,486,63,335,110,363,48,29,79.49,348.52
248,Tree - jenis belum teridentifikasi,516,129,340,164,366,36,27,145.21,353.85
249,Tree - jenis belum teridentifikasi,58,209,349,215,359,7,11,212.0,354.1
250,Tree - jenis belum teridentifikasi,568,6,334,31,371,26,38,17.06,352.36
251,Tree - jenis belum teridentifikasi,2015,838,317,895,366,58,50,872.43,344.51
252,Tree - jenis belum teridentifikasi,70,183,353,195,360,13,8,188.87,356.36
253,Tree - jenis belum teridentifikasi,641,1529,346,1571,371,43,26,1548.92,360.09
254,Tree - jenis belum teridentifikasi,437,43,348,69,374,27,27,55.78,362.26
255,Tree - jenis belum teridentifikasi,174,83,353,100,369,18,17,90.58,360.99
256,Tree - jenis belum teridentifikasi,36,915,358,923,363,9,6,918.94,360.78
257,Tree - jenis belum teridentifikasi,164,1196,346,1216,366,21,21,1207.67,357.87
258,Tree - jenis belum teridentifikasi,115,1363,358,1372,382,10,25,1366.9,368.75
259,Tree - jenis belum teridentifikasi,256,159,356,177,374,19,19,169.04,364.88
260,Tree - jenis belum teridentifikasi,144,1252,360,1270,373,19,14,1260.97,365.74
261,Tree - jenis belum teridentifikasi,60,988,365,997,373,10,9,991.85,368.88
262,Tree - jenis belum teridentifikasi,172,183,363,200,383,18,21,191.24,372.51
263,Tree - jenis belum teridentifikasi,684,1152,356,1180,394,29,39,1164.47,372.52
264,Tree - jenis belum teridentifikasi,160,1400,361,1415,379,16,19,1408.44,370.01
265,Tree - jenis belum teridentifikasi,978,852,359,892,400,41,42,869.01,377.76
266,Tree - jenis belum teridentifikasi,36,998,369,1007,374,10,6,1003.06,370.67
267,Tree - jenis belum teridentifikasi,63,1611,369,1618,386,8,18,1614.22,377.38
268,Tree - jenis belum teridentifikasi,49,1464,373,1469,382,6,10,1466.76,377.41
269,Tree - jenis belum teridentifikasi,32,225,373,231,379,7,7,227.22,376.59
270,Tree - jenis belum teridentifikasi,230,932,368,957,383,26,16,945.39,376.56
271,Tree - jenis belum teridentifikasi,228,1529,371,1545,389,17,19,1537.64,379.75
272,Tree - jenis belum teridentifikasi,133,1587,374,1600,386,14,13,1593.81,379.56
273,Tree - jenis belum teridentifikasi,242,55,373,74,397,20,25,63.75,385.0
274,Tree - jenis belum teridentifikasi,204,1564,370,1584,393,21,24,1573.84,380.7
275,Tree - jenis belum teridentifikasi,320,69,368,90,393,22,26,78.96,379.62
276,Tree - jenis belum teridentifikasi,51,1003,375,1014,384,12,10,1008.02,380.49
277,Tree - jenis belum teridentifikasi,198,31,373,47,391,17,19,39.05,382.61
278,Tree - jenis belum teridentifikasi,420,1171,368,1192,397,22,30,1183.08,384.05
279,Tree - jenis belum teridentifikasi,94,1284,378,1295,393,12,16,1289.35,384.54
280,Tree - jenis belum teridentifikasi,133,206,373,218,391,13,19,211.89,383.33
281,Tree - jenis belum teridentifikasi,483,7,368,34,400,28,33,19.05,383.13
282,Tree - jenis belum teridentifikasi,329,1409,366,1434,393,26,28,1421.14,381.89
283,Tree - jenis belum teridentifikasi,45,1308,384,1314,391,7,8,1311.11,387.56
284,Tree - jenis belum teridentifikasi,51,1341,385,1350,393,10,9,1345.76,388.96
285,Tree - jenis belum teridentifikasi,50,1376,379,1382,391,7,13,1378.52,386.2
286,Tree - jenis belum teridentifikasi,154,1252,384,1266,399,15,16,1259.41,390.94
287,Tree - jenis belum teridentifikasi,353,838,380,859,407,22,28,847.58,394.05
288,Tree - jenis belum teridentifikasi,62,184,392,196,399,13,8,191.29,396.29
289,Tree - jenis belum teridentifikasi,364,1435,381,1460,409,26,29,1447.41,394.23
290,Tree - jenis belum teridentifikasi,739,867,381,895,426,29,46,883.84,402.4
291,Tree - jenis belum teridentifikasi,169,913,397,930,408,18,12,921.3,402.72
292,Tree - jenis belum teridentifikasi,129,87,400,104,415,18,16,95.95,406.19
293,Tree - jenis belum teridentifikasi,179,1017,398,1031,418,15,21,1024.23,406.47
294,Tree - jenis belum teridentifikasi,37,1296,401,1302,411,7,11,1298.73,404.97
295,Tree - jenis belum teridentifikasi,36,53,402,61,406,9,5,56.75,403.86
296,Tree - jenis belum teridentifikasi,274,1159,393,1178,412,20,20,1169.36,402.73
297,Tree - jenis belum teridentifikasi,1077,1527,389,1579,419,53,31,1550.79,405.39
298,Tree - jenis belum teridentifikasi,39,216,404,224,410,9,7,220.26,406.41
299,Tree - jenis belum teridentifikasi,3857,752,366,834,454,83,89,794.83,406.74
300,Tree - jenis belum teridentifikasi,279,936,401,957,424,22,24,946.06,409.73
301,Tree - jenis belum teridentifikasi,199,958,399,974,418,17,20,966.63,407.93
302,Tree - jenis belum teridentifikasi,43,992,405,1002,410,11,6,996.81,407.35
303,Tree - jenis belum teridentifikasi,418,1056,399,1092,419,37,21,1072.2,408.52
304,Tree - jenis belum teridentifikasi,216,1610,400,1626,419,17,20,1618.58,410.05
305,Tree - jenis belum teridentifikasi,199,1087,404,1104,424,18,21,1096.27,411.52
306,Tree - jenis belum teridentifikasi,360,1240,396,1269,418,30,23,1255.09,407.48
307,Tree - jenis belum teridentifikasi,202,1579,402,1598,419,20,18,1587.09,411.29
308,Tree - jenis belum teridentifikasi,297,1102,402,1124,420,23,19,1113.58,410.7
309,Tree - jenis belum teridentifikasi,97,71,407,81,417,11,11,75.39,412.14
310,Tree - jenis belum teridentifikasi,120,166,401,177,419,12,19,171.72,411.09
311,Tree - jenis belum teridentifikasi,541,1502,400,1537,425,36,26,1518.48,413.91
312,Tree - jenis belum teridentifikasi,41,1370,410,1379,415,10,6,1375.22,412.83
313,Tree - jenis belum teridentifikasi,236,1142,401,1155,421,14,21,1148.81,410.97
314,Tree - jenis belum teridentifikasi,285,1406,395,1423,421,18,27,1414.16,410.58
315,Tree - jenis belum teridentifikasi,993,0,395,31,449,32,55,12.06,418.6
316,Tree - jenis belum teridentifikasi,450,891,401,920,427,30,27,905.96,413.64
317,Tree - jenis belum teridentifikasi,168,1155,412,1173,423,19,12,1163.15,417.26
318,Tree - jenis belum teridentifikasi,96,1039,406,1048,421,10,16,1043.29,414.73
319,Tree - jenis belum teridentifikasi,164,1123,410,1136,427,14,18,1130.12,417.87
320,Tree - jenis belum teridentifikasi,290,1435,407,1450,434,16,28,1441.53,419.91
321,Tree - jenis belum teridentifikasi,245,230,410,250,425,21,16,240.58,418.05
322,Tree - jenis belum teridentifikasi,76,1320,418,1326,434,7,17,1322.96,425.14
323,Tree - jenis belum teridentifikasi,217,1102,419,1126,432,25,14,1115.47,425.19
