instance_id,tree_type,area_pixels,bbox_x,bbox_y,bbox_x2,bbox_y2,bbox_width,bbox_height,centroid_x,centroid_y
127,Tree - jenis belum teridentifikasi,5686,1465,947,1555,1037,91,91,1505.67,987.82
128,Tree - jenis belum teridentifikasi,750,1825,976,1855,1015,31,40,1839.45,995.4
129,Tree - jenis belum teridentifikasi,138,1777,993,1791,1002,15,10,1784.51,997.75
130,Tree - jenis belum teridentifikasi,293,1792,989,1817,1004,26,16,1804.67,997.15
131,Tree - jenis belum teridentifikasi,525,1683,991,1708,1015,26,25,1695.35,1003.0
132,Tree - jenis belum teridentifikasi,3627,372,969,460,1038,89,70,411.51,1006.57
133,Tree - jenis belum teridentifikasi,683,2021,999,2047,1030,27,32,2035.39,1014.88
134,Tree - jenis belum teridentifikasi,132,652,1014,672,1023,21,10,661.8,1018.89
135,Tree - jenis belum teridentifikasi,489,1839,1015,1865,1041,27,27,1851.7,1027.93
136,Tree - jenis belum teridentifikasi,131,1968,1025,1984,1038,17,14,1974.11,1031.71
137,Tree - jenis belum teridentifikasi,159,623,1024,640,1039,18,16,631.77,1031.25
138,Tree - jenis belum teridentifikasi,120,639,1030,654,1039,16,10,647.62,1034.96
139,Tree - jenis belum teridentifikasi,59,1302,1037,1308,1047,7,11,1305.05,1042.15
140,Tree - jenis belum teridentifikasi,403,1853,1040,1878,1072,26,33,1866.06,1054.19
141,Tree - jenis belum teridentifikasi,1341,583,1020,630,1061,48,42,604.61,1043.76
142,Tree - jenis belum teridentifikasi,660,627,1045,653,1089,27,45,640.5,1064.86
143,Tree - jenis belum teridentifikasi,8737,1522,991,1625,1125,104,135,1574.41,1061.9
144,Tree - jenis belum teridentifikasi,333,1682,1060,1711,1076,30,17,1693.35,1066.89
145,Tree - jenis belum teridentifikasi,2487,1120,1058,1190,1121,71,64,1157.42,1085.44
146,Tree - jenis belum teridentifikasi,609,1329,1070,1364,1095,36,26,1346.01,1082.65
147,Tree - jenis belum teridentifikasi,1847,590,1062,642,1120,53,59,615.54,1086.07
148,Tree - jenis belum teridentifikasi,888,442,1072,479,1101,38,30,461.44,1086.17
149,Tree - jenis belum teridentifikasi,2014,1071,1058,1125,1134,55,77,1094.25,1097.43
150,Tree - jenis belum teridentifikasi,569,631,1090,660,1121,30,32,644.07,1104.47
151,Tree - jenis belum teridentifikasi,926,1681,1076,1708,1121,28,46,1696.13,1099.49
152,Tree - jenis belum teridentifikasi,703,1125,1094,1149,1128,25,35,1137.07,1110.17
153,Tree - jenis belum teridentifikasi,280,1823,1103,1841,1124,19,22,1831.95,1113.19
154,Tree - jenis belum teridentifikasi,739,1148,1103,1180,1142,33,40,1161.36,1122.12
155,Tree - jenis belum teridentifikasi,96,328,1113,341,1120,14,8,334.96,1116.25
156,Tree - jenis belum teridentifikasi,1340,1701,1093,1742,1144,42,52,1721.29,1120.47
157,Tree - jenis belum teridentifikasi,190,1542,1122,1559,1136,18,15,1550.74,1129.87
158,Tree - jenis belum teridentifikasi,681,1093,1112,1120,1149,28,38,1106.12,1129.57
159,Tree - jenis belum teridentifikasi,1068,1110,1127,1155,1163,46,37,1133.04,1144.51
160,Tree - jenis belum teridentifikasi,253,1689,1137,1714,1158,26,22,1702.23,1147.62
161,Tree - jenis belum teridentifikasi,554,785,1143,815,1163,31,21,799.65,1153.24
162,Tree - jenis belum teridentifikasi,226,816,1151,836,1166,21,16,824.79,1157.51
163,Tree - jenis belum teridentifikasi,142,72,1161,88,1172,17,12,80.57,1165.82
164,Tree - jenis belum teridentifikasi,265,980,1165,999,1182,20,18,989.92,1174.12
165,Tree - jenis belum teridentifikasi,2814,1536,1127,1590,1207,55,81,1563.13,1170.09
166,Tree - jenis belum teridentifikasi,218,1099,1189,1117,1205,19,17,1108.23,1196.52
167,Tree - jenis belum teridentifikasi,155,1971,1194,1986,1206,16,13,1977.98,1200.72
168,Tree - jenis belum teridentifikasi,835,146,1188,174,1226,29,39,158.46,1206.63
169,Tree - jenis belum teridentifikasi,1863,102,1185,148,1244,47,60,125.27,1211.27
170,Tree - jenis belum teridentifikasi,593,1073,1191,1104,1218,32,28,1087.35,1205.16
171,Tree - jenis belum teridentifikasi,444,171,1203,201,1233,31,31,182.71,1219.84
172,Tree - jenis belum teridentifikasi,2786,1834,1201,1901,1254,68,54,1869.24,1226.04
173,Tree - jenis belum teridentifikasi,1933,1991,1209,2047,1261,57,53,2013.38,1233.58
174,Tree - jenis belum teridentifikasi,8630,289,1185,397,1302,109,118,339.47,1239.16
175,Tree - jenis belum teridentifikasi,225,144,1236,172,1249,29,14,158.98,1242.46
176,Tree - jenis belum teridentifikasi,2051,1941,1218,1993,1272,53,55,1969.82,1245.33
177,Tree - jenis belum teridentifikasi,476,380,1225,398,1265,19,41,388.51,1246.96
178,Tree - jenis belum teridentifikasi,597,114,1242,143,1272,30,31,129.54,1257.57
179,Tree - jenis belum teridentifikasi,112,1165,1253,1176,1268,12,16,1170.68,1260.84
180,Tree - jenis belum teridentifikasi,1192,1130,1245,1177,1286,48,42,1149.75,1265.41
181,Tree - jenis belum teridentifikasi,3567,1379,1232,1449,1304,71,73,1412.96,1266.07
182,Tree - jenis belum teridentifikasi,970,1690,1250,1723,1290,34,41,1704.59,1269.74
183,Tree - jenis belum teridentifikasi,3968,1073,1233,1134,1325,62,93,1103.6,1278.39
184,Tree - jenis belum teridentifikasi,120,864,1289,880,1299,17,11,872.46,1293.48
185,Tree - jenis belum teridentifikasi,3277,1618,1264,1694,1326,77,63,1658.87,1295.58
186,Tree - jenis belum teridentifikasi,782,1150,1286,1183,1317,34,32,1167.29,1300.41
187,Tree - jenis belum teridentifikasi,210,875,1296,896,1308,22,13,886.74,1301.98
188,Tree - jenis belum teridentifikasi,97,1124,1316,1134,1327,11,12,1129.27,1321.39
189,Tree - jenis belum teridentifikasi,3865,558,1280,645,1364,88,85,595.19,1321.97
190,Tree - jenis belum teridentifikasi,63,920,1333,931,1340,12,8,926.06,1335.87
191,Tree - jenis belum teridentifikasi,702,920,1335,959,1365,40,31,943.15,1350.21
192,Tree - jenis belum teridentifikasi,3936,853,1290,920,1384,68,95,882.85,1345.78
193,Tree - jenis belum teridentifikasi,1696,1426,1334,1466,1389,41,56,1449.8,1361.36
194,Tree - jenis belum teridentifikasi,1369,1095,1342,1141,1387,47,46,1118.37,1365.74
195,Tree - jenis belum teridentifikasi,1567,1466,1341,1501,1399,36,59,1481.22,1369.95
196,Tree - jenis belum teridentifikasi,2188,1129,1340,1190,1392,62,53,1160.96,1369.9
197,Tree - jenis belum teridentifikasi,287,909,1366,928,1386,20,21,918.79,1376.97
198,Tree - jenis belum teridentifikasi,3721,481,1351,564,1420,84,70,524.81,1387.06
199,Tree - jenis belum teridentifikasi,1659,1502,1364,1550,1415,49,52,1526.83,1392.33
200,Tree - jenis belum teridentifikasi,1714,840,1377,912,1421,73,45,875.67,1397.25
201,Tree - jenis belum teridentifikasi,467,1742,1379,1768,1402,27,24,1754.21,1392.09
202,Tree - jenis belum teridentifikasi,354,1823,1385,1844,1408,22,24,1832.88,1395.52
203,Tree - jenis belum teridentifikasi,104,919,1401,936,1409,18,9,926.76,1405.1
204,Tree - jenis belum teridentifikasi,509,266,1393,287,1425,22,33,276.46,1408.05
205,Tree - jenis belum teridentifikasi,488,1073,1386,1098,1416,26,31,1086.92,1400.19
206,Tree - jenis belum teridentifikasi,429,1179,1389,1202,1415,24,27,1188.61,1400.89
207,Tree - jenis belum teridentifikasi,3155,1094,1385,1178,1449,85,65,1136.05,1411.99
208,Tree - jenis belum teridentifikasi,1414,213,1388,267,1427,55,40,239.93,1409.22
209,Tree - jenis belum teridentifikasi,764,1836,1396,1870,1437,35,42,1853.35,1418.28
210,Tree - jenis belum teridentifikasi,170,1086,1418,1105,1431,20,14,1094.36,1425.05
211,Tree - jenis belum teridentifikasi,3914,1734,1392,1808,1465,75,74,1772.85,1429.09
212,Tree - jenis belum teridentifikasi,2018,406,1409,464,1460,59,52,438.85,1431.91
213,Tree - jenis belum teridentifikasi,1599,1152,1412,1205,1454,54,43,1180.21,1436.55
214,Tree - jenis belum teridentifikasi,2523,1271,1414,1333,1471,63,58,1301.2,1445.32
215,Tree - jenis belum teridentifikasi,48,1461,1442,1467,1451,7,10,1464.08,1446.62
216,Tree - jenis belum teridentifikasi,464,465,1433,490,1459,26,27,477.33,1447.11
217,Tree - jenis belum teridentifikasi,728,275,1428,300,1462,26,35,286.61,1445.13
218,Tree - jenis belum teridentifikasi,3271,1048,1424,1118,1491,71,68,1079.82,1459.19
219,Tree - jenis belum teridentifikasi,2075,371,1432,423,1505,53,74,398.99,1467.21
220,Tree - jenis belum teridentifikasi,8223,172,1418,302,1516,131,99,235.11,1469.67
221,Tree - jenis belum teridentifikasi,742,276,1443,315,1478,40,36,297.15,1465.72
222,Tree - jenis belum teridentifikasi,817,451,1451,482,1497,32,47,464.95,1474.01
223,Tree - jenis belum teridentifikasi,108,482,1470,493,1483,12,14,487.75,1477.12
224,Tree - jenis belum teridentifikasi,2027,400,1451,452,1513,53,63,429.59,1484.75
225,Tree - jenis belum teridentifikasi,624,1773,1472,1798,1504,26,33,1785.11,1488.02
226,Tree - jenis belum teridentifikasi,1220,578,1473,624,1511,47,39,600.45,1490.01
227,Tree - jenis belum teridentifikasi,6978,802,1445,911,1534,110,90,860.15,1491.64
228,Tree - jenis belum teridentifikasi,496,447,1486,473,1510,27,25,459.66,1498.63
229,Tree - jenis belum teridentifikasi,830,358,1501,393,1533,36,33,375.49,1518.02
230,Tree - jenis belum teridentifikasi,375,392,1511,418,1534,27,24,403.75,1520.49
231,Tree - jenis belum teridentifikasi,140,239,1511,255,1527,17,17,247.37,1519.96
232,Tree - jenis belum teridentifikasi,38,259,1520,266,1525,8,6,262.63,1522.87
233,Tree - jenis belum teridentifikasi,776,439,1508,474,1537,36,30,455.75,1523.18
234,Tree - jenis belum teridentifikasi,3018,1669,1494,1734,1561,66,68,1700.64,1526.5
235,Tree - jenis belum teridentifikasi,211,417,1520,436,1534,20,15,426.94,1526.79
236,Tree - jenis belum teridentifikasi,2171,703,1513,758,1564,56,52,731.34,1537.97
237,Tree - jenis belum teridentifikasi,421,390,1534,412,1556,23,23,402.46,1545.83
238,Tree - jenis belum teridentifikasi,8045,593,1489,697,1604,105,116,645.45,1546.68
239,Tree - jenis belum teridentifikasi,266,1452,1548,1471,1567,20,20,1460.69,1556.86
240,Tree - jenis belum teridentifikasi,2320,413,1533,475,1581,63,49,442.8,1557.31
241,Tree - jenis belum teridentifikasi,3816,798,1523,906,1579,109,57,850.03,1547.01
242,Tree - jenis belum teridentifikasi,3167,344,1531,414,1595,71,65,377.19,1563.41
243,Tree - jenis belum teridentifikasi,320,1431,1558,1449,1577,19,20,1439.63,1568.04
244,Tree - jenis belum teridentifikasi,4423,822,1555,922,1617,101,63,874.8,1587.66
245,Tree - jenis belum teridentifikasi,996,764,1549,799,1591,36,43,782.36,1570.41
246,Tree - jenis belum teridentifikasi,4490,1862,1536,1935,1629,74,94,1898.22,1583.51
247,Tree - jenis belum teridentifikasi,140,694,1581,709,1595,16,15,701.41,1588.2
248,Tree - jenis belum teridentifikasi,38,1473,1586,1478,1594,6,9,1475.55,1589.95
249,Tree - jenis belum teridentifikasi,2307,705,1565,764,1625,60,61,734.25,1596.91
250,Tree - jenis belum teridentifikasi,275,1379,1608,1398,1632,20,25,1390.6,1620.37
251,Tree - jenis belum teridentifikasi,420,1914,1630,1938,1651,25,22,1927.11,1639.92
252,Tree - jenis belum teridentifikasi,376,1371,1631,1396,1652,26,22,1383.79,1640.78
253,Tree - jenis belum teridentifikasi,261,1419,1637,1437,1663,19,27,1425.86,1646.54
254,Tree - jenis belum teridentifikasi,1694,1932,1632,1987,1678,56,47,1963.02,1655.49
255,Tree - jenis belum teridentifikasi,249,304,1651,320,1672,17,22,313.18,1660.53
256,Tree - jenis belum teridentifikasi,74,1388,1655,1399,1663,12,9,1393.51,1660.19
257,Tree - jenis belum teridentifikasi,2150,1870,1642,1936,1683,67,42,1901.62,1665.45
258,Tree - jenis belum teridentifikasi,454,1321,1678,1350,1698,30,21,1336.43,1687.53
259,Tree - jenis belum teridentifikasi,3197,327,1655,406,1719,80,65,361.4,1690.29
260,Tree - jenis belum teridentifikasi,240,1308,1684,1327,1705,20,22,1317.55,1696.25
261,Tree - jenis belum teridentifikasi,3681,1871,1676,1957,1734,87,59,1912.94,1705.34
262,Tree - jenis belum teridentifikasi,457,1281,1687,1308,1709,28,23,1293.83,1697.9
263,Tree - jenis belum teridentifikasi,1376,945,1719,993,1767,49,49,967.09,1741.62
264,Tree - jenis belum teridentifikasi,746,1005,1725,1036,1757,32,33,1019.14,1741.82
265,Tree - jenis belum teridentifikasi,502,1388,1741,1415,1765,28,25,1401.48,1753.1
266,Tree - jenis belum teridentifikasi,61,942,1760,954,1766,13,7,946.89,1762.75
267,Tree - jenis belum teridentifikasi,180,1362,1765,1374,1783,13,19,1368.57,1773.52
268,Tree - jenis belum teridentifikasi,337,1169,1767,1190,1786,22,20,1179.74,1776.61
269,Tree - jenis belum teridentifikasi,965,812,1759,845,1794,34,36,828.72,1777.62
270,Tree - jenis belum teridentifikasi,24,984,1798,989,1803,6,6,986.62,1800.38
271,Tree - jenis belum teridentifikasi,508,645,1792,670,1820,26,29,659.14,1806.48
272,Tree - jenis belum teridentifikasi,483,1312,1803,1342,1825,31,23,1326.48,1813.1
273,Tree - jenis belum teridentifikasi,1287,1217,1801,1259,1844,43,44,1236.6,1822.37
274,Tree - jenis belum teridentifikasi,482,653,1820,677,1845,25,26,664.7,1831.44
275,Tree - jenis belum teridentifikasi,3098,1514,1803,1583,1864,70,62,1546.08,1832.55
276,Tree - jenis belum teridentifikasi,7601,1601,1789,1702,1895,102,107,1650.4,1841.7
277,Tree - jenis belum teridentifikasi,2528,795,1795,850,1861,56,67,821.9,1826.41
278,Tree - jenis belum teridentifikasi,81,1161,1846,1170,1861,10,16,1165.63,1853.41
279,Tree - jenis belum teridentifikasi,496,1294,1844,1325,1869,32,26,1310.45,1857.75
280,Tree - jenis belum teridentifikasi,1137,816,1847,850,1889,35,43,834.21,1868.94
281,Tree - jenis belum teridentifikasi,2207,1548,1840,1605,1899,58,60,1580.4,1869.25
282,Tree - jenis belum teridentifikasi,2189,1249,1827,1289,1899,41,73,1270.53,1864.55
283,Tree - jenis belum teridentifikasi,29,1152,1873,1157,1878,6,6,1153.97,1875.45
284,Tree - jenis belum teridentifikasi,774,1290,1863,1318,1897,29,35,1301.66,1880.81
285,Tree - jenis belum teridentifikasi,618,1714,1867,1740,1896,27,30,1726.41,1882.79
286,Tree - jenis belum teridentifikasi,763,1683,1872,1713,1907,31,36,1699.89,1890.33
287,Tree - jenis belum teridentifikasi,22,35,1892,39,1897,5,6,37.05,1894.73
288,Tree - jenis belum teridentifikasi,315,826,1889,853,1902,28,14,839.39,1895.54
289,Tree - jenis belum teridentifikasi,164,1152,1885,1162,1903,11,19,1156.29,1895.01
290,Tree - jenis belum teridentifikasi,2936,1161,1868,1223,1941,63,74,1190.86,1904.09
291,Tree - jenis belum teridentifikasi,826,829,1902,859,1938,31,37,845.4,1917.78
292,Tree - jenis belum teridentifikasi,301,153,1906,170,1928,18,23,160.93,1917.24
293,Tree - jenis belum teridentifikasi,924,1727,1881,1754,1935,28,55,1739.89,1910.73
294,Tree - jenis belum teridentifikasi,1251,117,1889,153,1937,37,49,134.46,1914.41
295,Tree - jenis belum teridentifikasi,1428,1692,1895,1734,1951,43,57,1713.48,1923.89
296,Tree - jenis belum teridentifikasi,47,25,1922,31,1930,7,9,27.53,1926.77
297,Tree - jenis belum teridentifikasi,1525,1657,1891,1699,1956,43,66,1679.24,1921.35
298,Tree - jenis belum teridentifikasi,142,722,1931,735,1942,14,12,728.0,1936.89
299,Tree - jenis belum teridentifikasi,105,1209,1952,1223,1960,15,9,1216.12,1956.22
300,Tree - jenis belum teridentifikasi,94,1163,1957,1177,1965,15,9,1169.62,1961.07
301,Tree - jenis belum teridentifikasi,304,1179,1955,1205,1977,27,23,1190.76,1965.72
302,Tree - jenis belum teridentifikasi,837,1865,1944,1897,1981,33,38,1880.65,1962.51
303,Tree - jenis belum teridentifikasi,4368,1481,1934,1561,2014,81,81,1522.14,1973.96
304,Tree - jenis belum teridentifikasi,1155,1437,1959,1480,1993,44,35,1458.12,1975.45
305,Tree - jenis belum teridentifikasi,291,1755,1971,1779,1990,25,20,1766.23,1980.93
306,Tree - jenis belum teridentifikasi,51,18,2006,22,2018,5,13,19.92,2012.41
307,Tree - jenis belum teridentifikasi,35,1194,2006,1198,2013,5,8,1195.8,2009.91
308,Tree - jenis belum teridentifikasi,989,1814,1995,1847,2030,34,36,1829.14,2012.11
309,Tree - jenis belum teridentifikasi,1799,1259,1985,1312,2037,54,53,1282.35,2009.09
310,Tree - jenis belum teridentifikasi,3890,626,1977,700,2047,75,71,661.6,2018.73
