instance_id,tree_type,area_pixels,bbox_x,bbox_y,bbox_x2,bbox_y2,bbox_width,bbox_height,centroid_x,centroid_y
68,Tree - jenis belum teridentifikasi,458,1186,413,1222,451,37,39,1201.8,429.36
69,Tree - jenis belum teridentifikasi,234,1160,421,1173,447,14,27,1167.36,435.59
70,Tree - jenis belum teridentifikasi,303,1175,435,1196,466,22,32,1186.76,448.27
71,Tree - jenis belum teridentifikasi,138,1988,437,2000,449,13,13,1993.43,442.93
72,Tree - jenis belum teridentifikasi,427,1965,434,1989,457,25,24,1974.95,445.63
73,Tree - jenis belum teridentifikasi,321,1947,435,1965,460,19,26,1957.4,448.32
74,Tree - jenis belum teridentifikasi,109,1144,445,1151,462,8,18,1147.99,453.51
75,Tree - jenis belum teridentifikasi,197,1216,447,1235,461,20,15,1225.9,454.05
76,Tree - jenis belum teridentifikasi,109,1121,447,1131,459,11,13,1125.95,453.32
77,Tree - jenis belum teridentifikasi,97,2027,448,2037,458,11,11,2032.14,453.25
78,Tree - jenis belum teridentifikasi,1520,1972,443,2026,486,55,44,1995.96,464.71
79,Tree - jenis belum teridentifikasi,402,1759,461,1785,481,27,21,1772.4,471.45
80,Tree - jenis belum teridentifikasi,488,1890,460,1912,491,23,32,1899.51,475.12
81,Tree - jenis belum teridentifikasi,1355,1920,445,1971,492,52,48,1947.43,472.83
82,Tree - jenis belum teridentifikasi,2379,1166,456,1225,519,60,64,1200.21,490.93
83,Tree - jenis belum teridentifikasi,745,1897,472,1928,511,32,40,1912.83,492.29
84,Tree - jenis belum teridentifikasi,1857,1226,435,1263,511,38,77,1244.12,481.66
85,Tree - jenis belum teridentifikasi,1765,1290,465,1337,515,48,51,1311.61,492.28
86,Tree - jenis belum teridentifikasi,966,1922,483,1962,519,41,37,1942.35,501.25
87,Tree - jenis belum teridentifikasi,2285,2003,449,2047,521,45,73,2028.82,489.47
88,Tree - jenis belum teridentifikasi,1299,1259,466,1291,512,33,47,1275.26,490.04
89,Tree - jenis belum teridentifikasi,617,1963,487,1988,516,26,30,1975.93,501.31
90,Tree - jenis belum teridentifikasi,363,1089,488,1111,511,23,24,1100.64,502.12
91,Tree - jenis belum teridentifikasi,1017,1980,485,2011,538,32,54,1997.64,511.27
92,Tree - jenis belum teridentifikasi,227,1118,500,1142,511,25,12,1130.27,506.62
93,Tree - jenis belum teridentifikasi,107,1143,505,1161,512,19,8,1150.81,508.59
94,Tree - jenis belum teridentifikasi,301,1162,509,1184,529,23,21,1171.14,518.5
95,Tree - jenis belum teridentifikasi,172,1870,515,1888,528,19,14,1878.88,521.27
96,Tree - jenis belum teridentifikasi,153,1195,519,1212,532,18,14,1205.06,525.8
97,Tree - jenis belum teridentifikasi,245,1922,515,1935,539,14,25,1928.54,527.37
98,Tree - jenis belum teridentifikasi,107,1225,521,1238,531,14,11,1232.05,526.75
99,Tree - jenis belum teridentifikasi,412,2009,522,2038,545,30,24,2022.62,530.67
100,Tree - jenis belum teridentifikasi,726,1311,511,1342,552,32,42,1329.57,529.4
101,Tree - jenis belum teridentifikasi,93,1631,524,1642,534,12,11,1636.4,529.41
102,Tree - jenis belum teridentifikasi,219,1246,522,1267,537,22,16,1255.14,530.46
103,Tree - jenis belum teridentifikasi,575,1268,513,1296,543,29,31,1281.54,528.7
104,Tree - jenis belum teridentifikasi,143,1943,526,1956,547,14,22,1951.44,538.24
105,Tree - jenis belum teridentifikasi,182,1968,526,1985,546,18,21,1975.27,536.41
106,Tree - jenis belum teridentifikasi,90,1152,534,1162,543,11,10,1156.42,538.4
107,Tree - jenis belum teridentifikasi,291,1297,527,1316,550,20,24,1305.79,537.33
108,Tree - jenis belum teridentifikasi,153,1913,534,1925,549,13,16,1918.76,542.1
109,Tree - jenis belum teridentifikasi,266,1168,529,1188,565,21,37,1178.92,544.57
110,Tree - jenis belum teridentifikasi,72,1209,536,1219,546,11,11,1214.28,540.96
111,Tree - jenis belum teridentifikasi,50,1235,541,1242,551,8,11,1238.34,545.54
112,Tree - jenis belum teridentifikasi,102,1990,539,2000,551,11,13,1995.18,545.57
113,Tree - jenis belum teridentifikasi,111,2027,542,2037,556,11,15,2033.1,549.49
114,Tree - jenis belum teridentifikasi,56,1265,548,1273,555,9,8,1269.55,551.57
115,Tree - jenis belum teridentifikasi,39,1872,548,1877,555,6,8,1874.38,551.28
116,Tree - jenis belum teridentifikasi,76,1152,553,1165,559,14,7,1158.26,556.04
117,Tree - jenis belum teridentifikasi,265,1282,543,1297,574,16,32,1290.4,558.28
118,Tree - jenis belum teridentifikasi,917,1296,542,1334,578,39,37,1315.91,560.71
119,Tree - jenis belum teridentifikasi,26,1953,563,1958,568,6,6,1955.73,565.96
120,Tree - jenis belum teridentifikasi,1574,1999,534,2047,589,49,56,2026.91,565.48
121,Tree - jenis belum teridentifikasi,156,1264,567,1279,582,16,16,1273.52,574.08
122,Tree - jenis belum teridentifikasi,228,1976,569,1999,588,24,20,1987.96,576.86
123,Tree - jenis belum teridentifikasi,26,1195,580,1199,586,5,7,1197.15,582.81
124,Tree - jenis belum teridentifikasi,255,1236,578,1266,591,31,14,1251.99,584.64
125,Tree - jenis belum teridentifikasi,92,1966,581,1976,594,11,14,1971.18,586.83
126,Tree - jenis belum teridentifikasi,46,1940,586,1951,590,12,5,1945.24,588.13
127,Tree - jenis belum teridentifikasi,189,1864,588,1889,607,26,20,1874.49,595.96
128,Tree - jenis belum teridentifikasi,178,97,588,113,607,17,20,105.98,597.13
129,Tree - jenis belum teridentifikasi,737,1986,583,2020,612,35,30,2005.09,598.66
130,Tree - jenis belum teridentifikasi,110,1281,596,1293,606,13,11,1287.45,600.87
131,Tree - jenis belum teridentifikasi,68,1265,598,1273,607,9,10,1268.75,602.81
132,Tree - jenis belum teridentifikasi,268,1845,601,1863,621,19,21,1853.41,612.54
133,Tree - jenis belum teridentifikasi,165,1894,608,1909,623,16,16,1900.69,614.77
134,Tree - jenis belum teridentifikasi,158,1904,609,1919,625,16,17,1911.63,617.27
135,Tree - jenis belum teridentifikasi,131,85,611,95,626,11,16,89.63,618.07
136,Tree - jenis belum teridentifikasi,287,1978,605,2003,627,26,23,1991.3,616.01
137,Tree - jenis belum teridentifikasi,586,1920,601,1950,634,31,34,1935.76,616.37
138,Tree - jenis belum teridentifikasi,196,1894,626,1909,644,16,19,1901.7,636.84
139,Tree - jenis belum teridentifikasi,525,1932,629,1963,653,32,25,1948.47,640.29
140,Tree - jenis belum teridentifikasi,237,1910,629,1929,648,20,20,1919.22,639.22
141,Tree - jenis belum teridentifikasi,3199,1817,596,1873,688,57,93,1841.86,646.18
142,Tree - jenis belum teridentifikasi,5019,1850,618,1955,711,106,94,1902.12,673.27
143,Tree - jenis belum teridentifikasi,1789,1951,676,1998,733,48,58,1976.15,707.55
144,Tree - jenis belum teridentifikasi,436,1724,702,1754,723,31,22,1738.86,711.44
145,Tree - jenis belum teridentifikasi,431,1769,701,1796,721,28,21,1781.28,711.53
146,Tree - jenis belum teridentifikasi,336,1702,704,1724,731,23,28,1711.71,716.35
147,Tree - jenis belum teridentifikasi,370,1681,714,1701,736,21,23,1692.61,724.38
148,Tree - jenis belum teridentifikasi,172,1731,722,1744,737,14,16,1737.16,729.33
149,Tree - jenis belum teridentifikasi,378,1747,719,1765,743,19,25,1755.0,730.39
150,Tree - jenis belum teridentifikasi,449,1765,721,1794,739,30,19,1778.07,730.0
151,Tree - jenis belum teridentifikasi,658,1758,740,1790,764,33,25,1773.07,751.0
152,Tree - jenis belum teridentifikasi,1321,1700,715,1739,773,40,59,1717.66,745.46
153,Tree - jenis belum teridentifikasi,499,1730,742,1758,764,29,23,1743.85,755.28
154,Tree - jenis belum teridentifikasi,1753,1669,733,1712,792,44,60,1689.97,764.91
155,Tree - jenis belum teridentifikasi,26,983,768,989,772,7,5,985.77,769.5
156,Tree - jenis belum teridentifikasi,826,1763,759,1796,792,34,34,1778.42,774.7
157,Tree - jenis belum teridentifikasi,569,158,768,180,806,23,39,169.84,785.92
158,Tree - jenis belum teridentifikasi,1463,1710,765,1763,797,54,33,1737.3,780.99
159,Tree - jenis belum teridentifikasi,50,1058,781,1066,792,9,12,1062.44,787.68
160,Tree - jenis belum teridentifikasi,118,304,782,314,795,11,14,308.67,788.5
161,Tree - jenis belum teridentifikasi,136,321,797,334,809,14,13,327.28,803.12
162,Tree - jenis belum teridentifikasi,484,1751,791,1777,817,27,27,1764.06,802.51
163,Tree - jenis belum teridentifikasi,2097,1674,793,1727,842,54,50,1698.41,816.79
164,Tree - jenis belum teridentifikasi,836,1719,795,1756,825,38,31,1738.7,808.8
165,Tree - jenis belum teridentifikasi,6181,167,750,266,847,100,98,216.13,801.66
166,Tree - jenis belum teridentifikasi,127,1690,842,1702,855,13,14,1696.02,849.25
167,Tree - jenis belum teridentifikasi,5193,243,804,317,903,75,100,280.85,857.68
168,Tree - jenis belum teridentifikasi,104,418,864,430,874,13,11,424.39,869.26
169,Tree - jenis belum teridentifikasi,228,434,878,453,895,20,18,442.92,886.02
170,Tree - jenis belum teridentifikasi,193,465,899,485,913,21,15,473.3,906.21
171,Tree - jenis belum teridentifikasi,3345,352,901,429,969,78,69,393.28,935.78
172,Tree - jenis belum teridentifikasi,74,533,949,542,958,10,10,537.58,953.2
173,Tree - jenis belum teridentifikasi,1511,2006,937,2047,992,42,56,2030.14,960.03
174,Tree - jenis belum teridentifikasi,3713,427,945,502,1014,76,70,466.78,979.01
175,Tree - jenis belum teridentifikasi,1202,1368,1287,1410,1326,43,40,1389.25,1307.62
176,Tree - jenis belum teridentifikasi,588,1298,1371,1329,1397,32,27,1313.62,1383.68
177,Tree - jenis belum teridentifikasi,170,215,1419,230,1434,16,16,223.25,1427.82
178,Tree - jenis belum teridentifikasi,1740,0,1434,49,1481,50,48,20.69,1458.18
179,Tree - jenis belum teridentifikasi,1443,1233,1449,1279,1491,47,43,1256.6,1470.5
180,Tree - jenis belum teridentifikasi,897,30,1472,71,1504,42,33,51.56,1487.68
181,Tree - jenis belum teridentifikasi,48,9,1496,17,1502,9,7,13.35,1499.15
182,Tree - jenis belum teridentifikasi,66,68,1508,78,1515,11,8,73.5,1511.23
183,Tree - jenis belum teridentifikasi,1860,1262,1553,1306,1612,45,60,1284.99,1580.34
184,Tree - jenis belum teridentifikasi,125,358,1584,373,1597,16,14,364.29,1589.29
185,Tree - jenis belum teridentifikasi,20,249,1607,253,1613,5,7,250.95,1610.3
186,Tree - jenis belum teridentifikasi,370,330,1599,352,1623,23,25,339.82,1610.11
187,Tree - jenis belum teridentifikasi,376,315,1614,339,1635,25,22,325.8,1624.76
188,Tree - jenis belum teridentifikasi,1278,1353,1614,1394,1656,42,43,1372.19,1637.18
189,Tree - jenis belum teridentifikasi,232,881,1653,896,1676,16,24,888.56,1664.78
190,Tree - jenis belum teridentifikasi,584,1478,1680,1508,1711,31,32,1492.3,1696.21
191,Tree - jenis belum teridentifikasi,1084,1450,1672,1478,1726,29,55,1466.04,1698.87
192,Tree - jenis belum teridentifikasi,809,1499,1692,1536,1746,38,55,1521.46,1712.55
193,Tree - jenis belum teridentifikasi,37,1573,1705,1582,1710,10,6,1577.86,1707.08
194,Tree - jenis belum teridentifikasi,419,394,1704,430,1725,37,22,413.23,1713.04
195,Tree - jenis belum teridentifikasi,644,1597,1702,1624,1739,28,38,1610.68,1722.6
196,Tree - jenis belum teridentifikasi,407,1480,1711,1502,1737,23,27,1490.71,1724.8
197,Tree - jenis belum teridentifikasi,1257,1536,1714,1584,1753,49,40,1556.51,1732.85
198,Tree - jenis belum teridentifikasi,855,1570,1725,1599,1762,30,38,1584.27,1743.96
199,Tree - jenis belum teridentifikasi,355,1486,1731,1508,1751,23,21,1497.1,1741.86
200,Tree - jenis belum teridentifikasi,600,1483,1752,1534,1775,52,24,1506.31,1762.98
201,Tree - jenis belum teridentifikasi,878,1535,1747,1566,1783,32,37,1548.72,1766.24
202,Tree - jenis belum teridentifikasi,514,1565,1759,1591,1785,27,27,1577.15,1771.71
203,Tree - jenis belum teridentifikasi,319,798,1767,815,1795,18,29,808.29,1780.43
204,Tree - jenis belum teridentifikasi,67,1467,1774,1480,1782,14,9,1473.96,1778.34
205,Tree - jenis belum teridentifikasi,349,1488,1770,1503,1798,16,29,1495.38,1783.27
206,Tree - jenis belum teridentifikasi,1647,1587,1744,1636,1809,50,66,1612.48,1782.18
207,Tree - jenis belum teridentifikasi,145,1220,1779,1229,1801,10,23,1224.55,1788.85
208,Tree - jenis belum teridentifikasi,588,1536,1782,1557,1827,22,46,1543.93,1800.17
209,Tree - jenis belum teridentifikasi,731,1561,1786,1592,1825,32,40,1577.91,1803.44
210,Tree - jenis belum teridentifikasi,79,1598,1808,1607,1823,10,16,1603.2,1814.87
211,Tree - jenis belum teridentifikasi,237,1495,1803,1513,1829,19,27,1504.73,1814.14
212,Tree - jenis belum teridentifikasi,402,1540,1808,1568,1834,29,27,1553.95,1823.82
213,Tree - jenis belum teridentifikasi,229,1575,1826,1594,1844,20,19,1584.61,1834.59
214,Tree - jenis belum teridentifikasi,1025,1536,1830,1582,1869,47,40,1558.8,1847.16
215,Tree - jenis belum teridentifikasi,2666,1676,1817,1730,1878,55,62,1702.69,1848.04
216,Tree - jenis belum teridentifikasi,807,1579,1830,1611,1870,33,41,1597.73,1853.74
217,Tree - jenis belum teridentifikasi,212,1333,1853,1352,1868,20,16,1342.19,1861.12
218,Tree - jenis belum teridentifikasi,154,1541,1861,1557,1872,17,12,1548.64,1866.44
219,Tree - jenis belum teridentifikasi,699,1409,1873,1456,1899,48,27,1432.98,1886.94
220,Tree - jenis belum teridentifikasi,781,1465,1872,1494,1926,30,55,1477.6,1899.92
221,Tree - jenis belum teridentifikasi,1113,1374,1886,1418,1924,45,39,1395.21,1902.74
222,Tree - jenis belum teridentifikasi,572,1424,1898,1465,1919,42,22,1444.08,1907.37
223,Tree - jenis belum teridentifikasi,2367,1794,1892,1850,1949,57,58,1822.61,1920.03
224,Tree - jenis belum teridentifikasi,2143,1390,1905,1445,1974,56,70,1419.78,1939.12
225,Tree - jenis belum teridentifikasi,994,1434,1918,1469,1963,36,46,1451.57,1939.03
226,Tree - jenis belum teridentifikasi,2129,882,1918,937,1974,56,57,909.61,1949.98
227,Tree - jenis belum teridentifikasi,211,27,1954,43,1969,17,16,35.18,1961.45
228,Tree - jenis belum teridentifikasi,92,596,1986,604,1998,9,13,599.99,1992.18
229,Tree - jenis belum teridentifikasi,936,1953,2004,1984,2041,32,38,1967.75,2021.41
230,Tree - jenis belum teridentifikasi,2389,566,2014,655,2047,90,34,609.6,2032.96
